1
#1
$1 102
  0.000000000000000e+00  3.618706445227680e+03  -8.680701284884998e-06  -2.877977430781130e-08  2.013785961834362e+00  2.013779259745972e+00  -8.979107644876726e+01  -9.555484680612525e-06  -4.286637620529801e-08  7.678774511350315e+09  2.237958116109494e+03  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  -5.800601194075564e+04  7.679418349879709e+09  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  -1.693286036327894e+02  5.249256699888297e+10  9.585659628953945e+02  9.860400521320058e+01  0.000000000000000e+00  2.128588130910505e+11  1.122481506574953e+02  0.000000000000000e+00  2.128571696179682e+11  0.000000000000000e+00  1.244740993301046e+11
  1.378000000000034e+00  3.616063270648256e+03  2.076022272980452e-03  3.064802724605708e-05  2.014509749826540e+00  2.013093374276967e+00  8.705216821146008e-01  1.905842270929277e-03  2.834844127064381e-05  7.679757343633724e+09  -9.814585061400215e+04  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.182496377731073e+05  7.648237995670267e+09  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  7.053613425555190e+07  5.245753482301270e+10  -7.533976203437021e-05  -5.758165022201997e-04  0.000000000000000e+00  2.128560428309396e+11  3.787212284991634e-04  0.000000000000000e+00  2.125839567349407e+11  0.000000000000000e+00  1.242379638859084e+11
  2.756000000000274e+00  3.618878578574443e+03  -1.286491706552683e-05  4.634341526066293e-06  2.013830650469572e+00  2.013711430103617e+00  -9.093225048063319e+01  -3.454310661739650e-05  4.644197133548760e-06  7.679212091937859e+09  1.699047721306411e+04  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  -2.808458782779537e+05  7.679395526428852e+09  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  -4.781511893951509e+03  5.249611687929755e+10  7.093809891795851e-06  -7.566014975781884e-04  0.000000000000000e+00  2.128868641430688e+11  -3.274139855770070e-04  0.000000000000000e+00  2.128529372746638e+11  0.000000000000000e+00  1.244760269224005e+11
  4.134000000013910e+00  3.070936063824638e+03  5.261220588905981e-02  8.207034548673667e-03  2.024988982532528e+00  2.004277464458743e+00  -1.026904848785367e+02  5.114566558315028e-02  8.182748288273523e-03  6.384991560752889e+09  -2.330498770487504e+07  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  -1.767483178606115e+08  6.589635100106054e+09  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  -5.359897573276907e+07  4.455568628165517e+10  4.699229362640000e-04  7.907422543155717e-04  0.000000000000000e+00  1.828045990941217e+11  7.790648369141956e-04  0.000000000000000e+00  1.788715558323517e+11  0.000000000000000e+00  1.052240026934300e+11
  5.512000000094759e+00  2.025929904362105e+03  1.061387616471371e-01  2.909508460232628e-02  2.084995593790584e+00  1.960303605772685e+00  -9.694222066845390e+01  9.245397647862663e-02  2.902723238399603e-02  3.956963628668121e+09  -1.519024132453542e+07  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  -4.407376073826050e+08  4.461000928698705e+09  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  -1.219873958264993e+08  2.947799867791789e+10  -9.140895223404713e-04  -3.093846403130068e-04  0.000000000000000e+00  1.288662209957672e+11  -1.043027259743905e-03  0.000000000000000e+00  1.127458018766354e+11  0.000000000000000e+00  6.818485297030796e+10
  6.890000000263615e+00  1.661652270885240e+03  3.700907537601562e-02  5.643331948965265e-02  1.953460496401576e+00  1.987140542330044e+00  1.861469604066238e+01  1.435556855454915e-01  1.309864747628047e-01  3.077478445513628e+09  -1.859619791871943e+08  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  8.752889856969303e+07  3.112564158137424e+09  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  2.504211360056593e+08  3.215732564167152e+10  -7.529533714532668e+00  6.336164061200893e+01  0.000000000000000e+00  1.579352093213806e+11  -5.147938027860496e+01  0.000000000000000e+00  9.920795481591100e+10  0.000000000000000e+00  4.473922059210061e+10
  8.268000001045994e+00  1.459536279107483e+03  -1.216222534806824e-02  6.099634551261006e-02  1.899645242951971e+00  2.007335267294168e+00  2.141763190268388e+01  1.285220803858987e-01  1.185894605588591e-01  2.416511799055175e+09  -2.086309576362838e+08  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  -3.567084323696148e+07  2.425275724918871e+09  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.300299462509599e+08  3.048796053247473e+10  -3.974301189000740e-04  1.145459856896730e-03  0.000000000000000e+00  1.455519327397027e+11  6.018379090396034e-04  0.000000000000000e+00  9.040041214151515e+10  0.000000000000000e+00  3.310120164751598e+10
  9.646000003516592e+00  1.338984959599173e+03  -7.161796472434062e-02  6.447445514777793e-02  1.860978638055677e+00  2.010248874515671e+00  2.636004430992559e+01  1.161355150960441e-01  1.035042329224184e-01  1.905954477690424e+09  -2.053030657235321e+08  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  -1.117330923825802e+08  1.976347403775135e+09  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  5.573147913619664e+08  3.006485756000429e+10  8.613932523661309e-04  -2.261260859626020e-03  0.000000000000000e+00  1.351195346759571e+11  -1.602749352287325e-03  0.000000000000000e+00  8.787111197701924e+10  0.000000000000000e+00  2.487230504409690e+10
  1.102400000795416e+01  1.218009307247283e+03  -9.314705213959029e-02  6.737526013716803e-02  1.846862462561913e+00  1.978208352479297e+00  3.106795078587085e+01  1.570089282356014e-01  1.001793399483492e-01  1.500386522807463e+09  -1.719607698609589e+08  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  -5.146519183207345e+07  1.651209737844293e+09  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.998600123213654e+08  2.949221569032716e+10  -2.946583944938328e-04  -8.472252467011991e-05  0.000000000000000e+00  1.247756086554043e+11  1.349638901431788e-04  0.000000000000000e+00  8.353961905971736e+10  0.000000000000000e+00  1.890530654809993e+10
  1.240200001949918e+01  1.116010796381622e+03  -1.287987463842865e-01  6.459040333842565e-02  1.881353652353840e+00  1.907515804155846e+00  3.866376332979326e+01  1.990141451471693e-01  9.857566840169434e-02  1.151314650319543e+09  -1.061481181530943e+08  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  3.647005358715042e+07  1.390891994872941e+09  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  4.018506074922249e+08  2.910119316588452e+10  3.320894649670446e-04  -2.080110411313797e-04  0.000000000000000e+00  1.151855225521093e+11  -1.444832459951796e-05  0.000000000000000e+00  8.080794673415828e+10  0.000000000000000e+00  1.425738494131561e+10
