1
14
1 132 21.1
  -180.0  0.0  0.05 0.0
  -177.71428571428572  0.039420773583504445  0.05 0.09142857142857111
  -175.42857142857142  0.07884154716700931  0.05 0.18285714285714336
  -173.14285714285714  0.11826232075051377  0.05 0.27428571428571447
  -170.8571428571429  0.15768309433401861  0.05 0.36571428571428555
  -168.57142857142858  0.1971038679175231  0.05 0.3821801463396131
  -166.2857142857143  0.23652464150102753  0.05 0.3536683804829939
  -164.0  0.2759454150845324  0.05 0.3251566146263744
  -161.71428571428572  0.31536618866803684  0.05715771397459088 0.2966448487697552
  -159.42857142857142  0.3547869622515417  0.06872685658022396 0.27894859683618206
  -157.14285714285717  0.3942077358350462  0.10860943315868297 0.2936988866717473
  -154.85714285714286  0.4336285094185511  0.15513996140099306 0.30844917650731296
  -152.57142857142858  0.4730492830020555  0.20490354181509002 0.3231994663428784
  -150.28571428571428  0.5124700565855603  0.25759432037068625 0.33794975617844397
  -148.0  0.5518908301690648  0.31288867956331035 0.34735317774061497
  -143.8571428571429  0.5653035127255103  0.41863762339891386 0.3630124223584032
  -139.71428571428572  0.5709725858988003  0.529689751649483 0.37856996728536096
  -135.57142857142856  0.5678517261021218  0.643816090504139 0.3927545663861081
  -131.42857142857144  0.5553572375995541  0.7587314574785462 0.4069391654868551
  -127.28571428571429  0.5332777425809048  0.8721416591410781 0.4202053100132806
  -123.14285714285715  0.5017199253829936  0.981790837964136 0.4329880573953263
  -119.0  0.46107096971440165  1.0855079827273637 0.4446670886484729
  -114.85714285714288  0.41196829854536476  1.1812516345503574 0.45287729778222197
  -110.71428571428572  0.3552718827136341  1.2671518584743249 0.46108750691597117
  -106.5714285714286  0.29203672141218107  1.3415486077538559 0.4636281287101177
  -102.42857142857143  0.22348435019285345  1.4030256834659378 0.46498758647518046
  -98.28571428571428  0.15097294530548463  1.4504395841175923 0.46320233753290146
  -94.14285714285715  0.0759660225218563  1.4829426467134181 0.45696208742188843
  -90.0  6.429395695523604e-17  1.5 0.4507218373108754
  -85.85714285714286  -0.07596602252185605  1.4829426467134181 0.43215847411455405
  -81.71428571428572  -0.15097294530548463  1.4504395841175923 0.41359511091823276
  -77.57142857142857  -0.22348435019285318  1.4030256834659378 0.39214635779705104
  -73.42857142857143  -0.29203672141218084  1.341548607753856 0.3686608588465563
  -69.28571428571428  -0.3552718827136341  1.2671518584743249 0.3446854888578002
