1
1 101
  0.0  5.800000000000002  100.0 1
  0.03399804248192039  5.800000000000002  100.0 1
  0.1359586161404188  5.800000000000002  100.0 1
  0.305781092571496  5.800000000000001  100.0 1
  0.543297867625534  5.800000000000001  100.0 1
  0.8482745261922738  5.800000000000001  100.0 1
  1.2204100729164682  5.8  100.0 1
  1.6593372289020893  5.8  100.0 1
  2.164622794535547  5.8  100.0 1
  2.735768078654838  5.8  100.0 1
  3.3722093957515202  5.818272906716881  99.35645377247639 1
  4.073318705266621  5.873257262015857  98.08367938997492 1
  4.8384040947818985  5.95572500298169  96.23994153474386 1
  5.666710463425636  6.055462605665307  93.75817333347074 1
  6.557420339425988  6.164174620022723  90.63774724313276 1
  7.50965477823047  6.27702720144736  86.91601379454224 1
  8.522474062318999  6.391426340569592  82.67473042233618 1
  9.594878658465461  6.5053471586493705  78.03621271653357 1
  10.725810270878105  6.616665631838641  73.15350912443522 1
  11.914152827454084  6.723200747569683  68.19453352604287 1
  13.15873359075073  6.822954982088853  63.323269928869585 1
  14.458324394198419  6.914093210467936  58.67611980874514 1
  15.811642645800443  6.995169438985731  54.366465996181155 1
  17.217352843174723  7.064947563752612  50.47189337277155 1
  18.674067675913662  7.122637056848961  47.02828798712535 1
  20.180349545391493  7.167364423902365  44.04993494500108 1
  21.734711895358267  7.198826166273896  41.521144783533806 1
  23.3356207014322  7.2172229617423085  39.4106452298304 1
  24.98149601646221  7.220155231976976  37.679687903220476 1
  26.670713509685232  7.211766607426855  36.278606609353425 1
  28.40160607587397  7.18922084582768  35.159861821323425 1
  30.17246551206594  7.153505482097782  34.2771076544934 1
  31.981544209944712  7.105060287667094  33.58456986447801 1
  33.827056853216796  7.0444217496599775  33.04236431917235 1
  35.70718225649497  6.972173260676394  32.61511070961151 1
  37.62006512627485  6.88895644483084  32.27173701580897 1
  39.56381780364121  6.795467376691146  31.986232208147737 1
  41.53652221966021  6.692449165673069  31.736968648663495 1
  43.53623169584285  6.5806836755966165  31.50630110738975 1
  45.5609728449504  6.460983199773666  31.280460646924663 1
  47.6087475100854  6.334182361332181  31.049355290094056 1
  49.6775347122528  6.20113032954961  30.80549290527253 1
  51.76529266934963  6.06268338078257  30.543942380407422 1
  53.869960877291646  5.919697811482544  30.262031113487204 1
  55.98946218123853  5.773023205183384  29.958956834223304 1
  58.121704898304046  5.623496055673129  29.63541911176668 1
  60.26458495097608  5.47193375097027  29.293276319929536 1
  62.415988014413735  5.319128925581763  28.93541061149613 1
  64.57379175433174  5.165844191119043  28.56544445700412 1
  66.735868146518  5.01280725739112  28.18751470233316 1
  68.90008601283974  4.860706457472122  27.80607883303213 1
  71.06431371269473  4.710186690937771  27.42574431012907 1
  73.22642199476209  4.561845799513028  27.05111797165374 1
  75.38428713951575  4.416231388829245  26.686625488861992 1
  77.5357938659632  4.273838108930524  26.336444927266946 1
  79.67883857402842  4.1351054046896945  26.004439251981097 1
  81.8113323512671  4.000415745510069  25.69402774216773 1
  83.93120332897404  3.8700933445779873  25.408111126475795 1
  86.03640034892142  3.744404216473772  25.149008820435398 1
  88.12489360402958  3.623554357452469  24.91840757326137 1
  90.1946791826652  3.507689663992486  24.717320980093632 1
  92.24377817058746  3.396897568986411  24.54602942626065 1
  94.27024107636946  3.2912083255318425  24.403993143105357 1
  96.27214754975527  3.19059681903989  24.29002738295135 1
  98.24760717422691  3.0949849081442573  24.202229459248876 1
  100.19476452517111  3.004244293759047  24.137983681544643 1
  102.11179201095023  2.9181999144732162  24.093984919082008 1
  103.99690213146806  2.8366338649018057  24.066257798001807 1
  105.84833473729138  2.759289831012936  24.050131342138734 1
  107.66436808508283  2.6858780319140343  24.0404629301444 1
  109.44331440208283  2.61608064992737  24.03182348617068 1
  111.18351438121917  2.54955771853449  24.018432220567483 1
  112.88335072877172  2.485953418990179  23.99442875899079 1
  114.5412285805484  2.424902708159488  23.954034061101655 1
  116.15558789822076  2.366038157137394  23.891594469534915 1
  117.72489936985092  2.308996812393863  23.80245427780393 1
  119.2476505589288  2.2534267798886187  23.68305984652655 1
  120.72236503019211  2.1989930454229913  23.530793625375733 1
  122.147575709724  2.145383069314131  23.34495133980654 1
  123.52183723703725  2.092310578325228  23.127533444089405 1
  124.8437248719205  2.039504366818485  22.882681228753434 1
  126.11181610890095  1.9867003194577928  22.61719120966463 1
  127.32471944576615  1.9336169835494181  22.341287180603032 1
  128.48104855536806  1.8799080726735644  22.066739577807027 1
  129.57945010453705  1.8250967876554178  21.80716988029933 1
  130.6186113127261  1.7684514022974374  21.576624144991328 1
  131.5972642813167  1.7087338583245084  21.386235813256974 1
  132.51422016467862  1.6439498385578308  21.244621896021577 1
  133.36836998101836  1.5709923180488161  21.154332122359556 1
  134.1586988548158  1.4850127280788328  21.109370064493106 1
  134.8842816966  1.379247256936728  21.098540273909727 1
  135.54426362520715  1.2456826445017986  21.099999999999998 1
  136.13784033634602  1.1131818984948771  21.099999999999998 1
  136.66422691328756  0.9829539206203093  21.099999999999998 1
  137.12263949104397  0.8570021361505221  21.099999999999998 1
  137.5123073912237  0.7379905375834943  21.099999999999998 1
  137.83244730168502  0.6294671990480207  21.099999999999998 1
  138.082358367814  0.5359958749078918  21.099999999999998 1
  138.26135783628735  0.4630212561607651  21.099999999999998 1
  138.3689531848297  0.41617304967809127  21.099999999999998 1
  138.40485080688146  0.4  21.099999999999998 1
