# 0.209
6.953047100000000000e+02 1.271269199999999955e+03 1.129690399999999954e+03 1.450522200000000112e+03 -6.096769799999999668e+04 2.694371900000000096e+04 -1.868418799999999919e+03 6.677841099999999278e+04
-6.437146599999999808e+02 3.253803899999999771e+02 1.504866700000000037e+03 7.485486300000000028e+02 -1.320422400000000016e+04 -2.425685599999999977e+04 -5.895458800000000110e+02 2.894886200000000099e+04
1.046117700000000070e+02 1.617270199999999932e+03 1.617270199999999932e+03 1.650116099999999960e+03 -7.672700199999999313e+04 6.150453900000000431e+03 -1.205456200000000081e+03 7.779946400000000722e+04
-1.435407999999999902e+02 -5.034234000000000151e+02 1.725146500000000060e+03 5.574853000000000520e+02 2.607514300000000003e+04 -1.802526599999999917e+03 3.783826399999999808e+02 2.736384300000000076e+04
6.319961200000000190e+01 3.032603799999999978e+02 2.241627899999999954e+03 3.726217800000000011e+02 2.488737999999999829e+03 4.946473399999999856e+03 -4.312403600000000097e+02 8.825239999999999782e+03
1.859226599999999863e+01 4.543625699999999767e+01 -2.566417900000000145e+02 9.791162799999999322e+01 -3.120519899999999780e+03 4.585980799999999817e+02 -5.269724300000000028e+01 5.407090100000000348e+03
3.425228700000000117e+02 1.597205999999999904e+03 1.166808099999999968e+03 1.667063300000000027e+03 -7.506373399999999674e+04 1.421708300000000054e+04 -1.544210800000000063e+03 7.735193099999999686e+04
-1.934715400000000045e+02 -4.183401900000000069e+02 1.732629500000000007e+03 4.885620099999999866e+02 2.855868899999999849e+04 -3.433629699999999957e+03 3.409762299999999868e+02 2.948974699999999939e+04
5.143784399999999835e+01 1.544807800000000043e+03 9.711558099999999740e+02 1.566889300000000048e+03 -8.029036299999999756e+04 5.438765400000000227e+03 -1.065396300000000110e+03 8.096769500000000698e+04
6.652618300000000318e+02 1.161839300000000094e+03 1.127277299999999968e+03 1.346521099999999933e+03 -5.971362400000000343e+04 2.835537800000000061e+04 -1.891307099999999991e+03 6.651223900000000140e+04
-6.133001199999999926e+02 3.525026700000000233e+02 1.448632200000000012e+03 7.341352799999999661e+02 -1.106797700000000077e+04 -2.614725999999999840e+04 -8.239226700000000392e+02 2.989462299999999959e+04
6.154788200000000131e+01 -3.620164800000000014e+02 1.784997900000000072e+03 4.340052299999999832e+02 2.433604000000000087e+04 8.265968500000000859e+03 6.462957400000000234e+02 2.722403199999999924e+04
6.475882699999999659e+02 1.357475599999999986e+03 1.070450199999999995e+03 1.505376199999999926e+03 -6.767799300000000221e+04 2.746721500000000015e+04 -2.077934400000000096e+03 7.307327599999999802e+04
8.057316000000000145e+01 1.543200100000000020e+03 9.674546100000000024e+02 1.569048600000000079e+03 -8.021714800000000105e+04 6.623849100000000362e+03 -1.126691700000000083e+03 8.105750599999999395e+04
