# 0.341
5.199994799999999486e+02 1.121735500000000002e+03 8.631906000000000176e+02 1.237882200000000012e+03 -4.304136000000000058e+04 1.685058799999999974e+04 -1.690252500000000055e+03 4.630724900000000343e+04
-5.154581500000000460e+02 2.132895399999999881e+02 1.204762699999999995e+03 5.704367300000000114e+02 -4.072832499999999982e+03 -1.568580999999999949e+04 -7.350445200000000341e+02 1.715328700000000026e+04
4.712133000000000038e+01 1.410374099999999999e+03 1.410374099999999999e+03 1.420671599999999899e+03 -5.341498700000000099e+04 3.174851400000000012e+03 -1.209719200000000001e+03 5.371818000000000029e+04
-7.472432600000000491e+01 -5.375586399999999685e+02 1.409602200000000039e+03 5.704385200000000395e+02 1.805231699999999910e+04 6.366064000000000078e+02 4.651777399999999716e+02 1.883035699999999997e+04
3.406934600000000302e+01 1.684642200000000116e+02 1.767896500000000060e+03 2.564219499999999812e+02 3.012910100000000057e+03 3.703853799999999865e+03 -3.280779899999999998e+02 8.466147699999999531e+03
1.545242299999999958e+01 4.212382600000000110e+01 -1.593026700000000062e+02 8.518435599999999397e+01 -2.178567100000000210e+03 2.873917000000000144e+02 -5.054105700000000212e+01 3.838467399999999998e+03
2.005666400000000067e+02 1.395168899999999894e+03 8.885569699999999784e+02 1.429001899999999978e+03 -5.176854800000000250e+04 7.422600000000000364e+03 -1.438425999999999931e+03 5.274957800000000134e+04
-1.219517799999999994e+02 -4.080962700000000041e+02 1.379563000000000102e+03 4.665360600000000204e+02 2.139196199999999953e+04 -2.047554199999999867e+02 3.803494099999999776e+02 2.222059200000000055e+04
8.135830599999999890e+01 1.353160200000000032e+03 7.446436099999999669e+02 1.366853299999999990e+03 -5.497185800000000017e+04 4.546609400000000278e+03 -1.221244799999999941e+03 5.537822400000000198e+04
4.971259800000000268e+02 1.009313800000000015e+03 8.921018400000000383e+02 1.132256699999999910e+03 -4.102306199999999808e+04 1.805595599999999831e+04 -1.694736799999999903e+03 4.507180299999999988e+04
-4.931883799999999951e+02 2.238271400000000142e+02 1.166268299999999954e+03 5.619751599999999598e+02 -4.834589500000000044e+03 -1.653552699999999822e+04 -8.211653999999999769e+02 1.826442099999999846e+04
1.292233699999999885e+02 -4.197138299999999731e+02 1.405919699999999921e+03 4.683939599999999928e+02 1.751175300000000061e+04 8.594649499999999534e+03 7.717297300000000178e+02 2.018146700000000055e+04
4.816016599999999812e+02 1.165423500000000104e+03 8.461546600000000353e+02 1.261672199999999975e+03 -4.576783099999999831e+04 1.745804100000000108e+04 -1.876294599999999946e+03 4.901135800000000017e+04
9.770425000000000182e+01 1.341174199999999928e+03 7.240517300000000205e+02 1.360101799999999912e+03 -5.489730099999999948e+04 5.167887700000000223e+03 -1.250630000000000109e+03 5.546779200000000128e+04
