# 0.697
1.712913200000000131e+02 4.870129099999999767e+02 2.173367499999999950e+02 5.166849799999999959e+02 -8.390034799999999450e+03 2.825996200000000044e+03 -4.935592300000000137e+02 8.862972999999999956e+03
-1.856903700000000015e+02 1.826433499999999910e+01 3.608962700000000154e+02 2.025627399999999909e+02 7.110032699999999295e+01 -2.570223899999999958e+03 -2.950671399999999949e+02 2.888528099999999995e+03
5.164584099999999722e+01 6.180970600000000559e+02 6.180970600000000559e+02 6.215494800000000168e+02 -1.032138500000000022e+04 9.098833399999999756e+02 -4.858242399999999748e+02 1.037818599999999969e+04
1.334596799999999917e+01 -3.245213600000000156e+02 3.345492899999999850e+02 3.274572499999999877e+02 5.034461800000000039e+03 7.903535600000000159e+02 2.667883699999999862e+02 5.123529199999999946e+03
-2.065043700000000015e+01 3.830873199999999912e+01 5.196815900000000283e+02 7.682589799999999514e+01 -2.487117299999999886e+02 1.759059599999999932e+02 -1.165247999999999990e+02 1.252585800000000063e+03
3.707204799999999967e+00 1.435513800000000018e+01 -2.486018400000000028e+01 4.772379399999999805e+01 -2.982929500000000189e+02 3.451881099999999947e+01 -8.806403400000000659e+00 8.689100499999999556e+02
5.944193899999999786e+01 6.178485200000000077e+02 1.480917300000000125e+02 6.223374800000000278e+02 -1.040586800000000039e+04 1.044023500000000013e+03 -5.004759700000000180e+02 1.047689300000000003e+04
1.099526200000000031e+01 -2.800695499999999925e+02 3.474167699999999854e+02 2.852508900000000267e+02 5.735932700000000295e+03 9.605046399999999949e+02 2.500936000000000092e+02 5.860944300000000112e+03
6.423084500000000219e+01 5.913588700000000244e+02 1.214656800000000061e+02 5.973743699999999990e+02 -1.098524599999999919e+04 1.282925799999999981e+03 -5.235678500000000213e+02 1.109390899999999965e+04
1.571417500000000018e+02 -6.664121600000000001e+01 3.804957600000000184e+02 1.834523399999999924e+02 1.710939900000000080e+03 3.086070700000000215e+03 2.167430999999999983e+02 3.652337500000000091e+03
-1.795495699999999886e+02 6.641159199999999885e+01 3.545985000000000014e+02 2.046158700000000010e+02 -6.820226800000000367e+02 -2.657625300000000152e+03 -2.932192900000000009e+02 3.026602600000000166e+03
9.111569900000000644e+01 -2.619687500000000000e+02 3.779532600000000002e+02 2.807456599999999867e+02 4.395820999999999913e+03 2.323730500000000120e+03 4.593328799999999887e+02 5.012734699999999975e+03
1.073335299999999961e+02 5.683919899999999643e+02 1.485633599999999888e+02 5.810844100000000481e+02 -1.027613800000000083e+04 2.102981800000000021e+03 -6.131761800000000449e+02 1.052305800000000090e+04
7.034835300000000302e+01 5.883344299999999976e+02 1.218455900000000014e+02 5.951987000000000307e+02 -1.097745800000000054e+04 1.391300199999999904e+03 -5.307580600000000004e+02 1.110177499999999964e+04
