# 0.753
1.314304300000000012e+02 3.884101699999999937e+02 1.410101799999999912e+02 4.104247100000000046e+02 -5.359344699999999648e+03 1.762013699999999972e+03 -3.340709299999999757e+02 5.648589700000000448e+03
-1.412680699999999945e+02 5.737130800000000086e+00 2.570550000000000068e+02 1.540557100000000048e+02 1.429466899999999896e+02 -1.565077600000000075e+03 -2.048473299999999995e+02 1.767948599999999942e+03
5.324250800000000083e+01 4.928161699999999996e+02 4.928161699999999996e+02 4.976359400000000051e+02 -6.909945200000000114e+03 7.829016299999999546e+02 -3.769524799999999800e+02 6.975478000000000065e+03
2.993026000000000053e+01 -2.761110600000000090e+02 2.258435399999999902e+02 2.794156399999999962e+02 3.609336800000000039e+03 7.667610700000000179e+02 2.373328199999999981e+02 3.706013399999999820e+03
-1.332494900000000015e+01 2.379038500000000056e+01 3.683550200000000245e+02 5.460504300000000200e+01 -8.114586099999999647e+01 1.295645600000000002e+02 -8.589468899999999962e+01 8.696565600000000131e+02
2.534853299999999976e+00 1.365506700000000073e+01 -1.624899500000000074e+01 4.497840500000000219e+01 -2.012673000000000059e+02 2.627208500000000058e+01 -8.021833900000000739e+00 6.934161900000000287e+02
5.708982400000000013e+01 4.926304400000000214e+02 7.363056400000000679e+01 4.977797699999999850e+02 -6.926417599999999766e+03 8.333404399999999441e+02 -3.814270700000000147e+02 6.998165299999999661e+03
1.446303699999999992e+01 -2.462329900000000009e+02 2.266067199999999957e+02 2.496884799999999984e+02 4.098513899999999921e+03 7.067011800000000221e+02 2.051311399999999878e+02 4.183595199999999750e+03
4.781910599999999789e+01 4.717057300000000168e+02 5.887841900000000095e+01 4.754151100000000270e+02 -7.219916400000000067e+03 8.007216600000000426e+02 -3.769876699999999801e+02 7.278982100000000173e+03
1.240701099999999997e+02 -9.193476200000000631e+01 2.669487500000000182e+02 1.614082300000000032e+02 1.592103200000000015e+03 2.004004100000000108e+03 1.906052699999999902e+02 2.624780400000000100e+03
-1.371003399999999885e+02 4.238233499999999765e+01 2.498762800000000084e+02 1.583237200000000087e+02 -3.949843099999999936e+02 -1.634848899999999958e+03 -2.044367200000000082e+02 1.923428000000000111e+03
8.301293499999999881e+01 -2.227700100000000134e+02 2.530342100000000016e+02 2.396410899999999913e+02 3.138510299999999916e+03 1.633360500000000002e+03 3.508775099999999725e+02 3.556077699999999822e+03
6.976028599999999358e+01 4.613906999999999812e+02 6.838164600000000348e+01 4.677859399999999823e+02 -6.852901300000000447e+03 1.166532699999999977e+03 -4.481413299999999822e+02 6.965038700000000063e+03
5.107606200000000030e+01 4.689466100000000210e+02 5.894374700000000189e+01 4.728991500000000201e+02 -7.217185999999999694e+03 8.577954999999999472e+02 -3.876669800000000237e+02 7.281552399999999579e+03
