# 0.669
1.920665099999999939e+02 5.310268499999999676e+02 2.650531799999999976e+02 5.651136800000000449e+02 -9.817085900000000038e+03 3.410694100000000162e+03 -5.594730899999999565e+02 1.040449200000000019e+04
-2.083137499999999989e+02 2.843065599999999904e+01 4.167791300000000092e+02 2.271653799999999990e+02 -6.643094299999999919e+01 -3.179257200000000012e+03 -3.433339000000000283e+02 3.548006899999999860e+03
5.858170299999999742e+01 6.821054199999999810e+02 6.821054199999999810e+02 6.864666600000000471e+02 -1.251134200000000055e+04 1.134176999999999907e+03 -5.531713099999999486e+02 1.258807300000000032e+04
-1.528851299999999913e+00 -3.488631199999999808e+02 4.079127500000000168e+02 3.540510699999999815e+02 5.684167800000000170e+03 6.542656100000000379e+02 2.647226299999999810e+02 5.796553100000000086e+03
-2.304354599999999920e+01 5.345067699999999888e+01 5.995399200000000519e+02 9.011939700000000641e+01 -5.298551200000000563e+02 1.846862500000000011e+02 -1.447200699999999927e+02 1.506965099999999893e+03
4.331477999999999717e+00 1.539609800000000028e+01 -3.033841100000000068e+01 5.302437599999999662e+01 -3.519764900000000125e+02 4.259800200000000103e+01 -1.012104000000000070e+01 1.059271400000000085e+03
7.446220499999999731e+01 6.815799899999999525e+02 1.929500999999999920e+02 6.879914099999999735e+02 -1.232826499999999942e+04 1.334446999999999889e+03 -5.562743900000000394e+02 1.243189700000000084e+04
1.120219799999999921e+01 -2.929894100000000208e+02 4.141934299999999780e+02 2.992134699999999725e+02 6.639630600000000413e+03 1.144871699999999919e+03 2.759649699999999939e+02 6.793617000000000189e+03
6.459662199999999643e+01 6.511934700000000475e+02 1.588388600000000110e+02 6.575128600000000461e+02 -1.321204399999999987e+04 1.501421700000000101e+03 -6.045585200000000441e+02 1.334162500000000000e+04
1.742331100000000106e+02 -5.890702600000000189e+01 4.380360099999999761e+02 1.996075899999999876e+02 1.928289199999999937e+03 3.734009199999999964e+03 2.228095500000000015e+02 4.360423700000000281e+03
-1.995346700000000055e+02 7.783928899999999373e+01 4.084704899999999839e+02 2.263552599999999870e+02 -9.634076499999999896e+02 -3.275832699999999932e+03 -3.389535999999999945e+02 3.721079999999999927e+03
9.402298600000000306e+01 -2.769751999999999725e+02 4.442449300000000108e+02 2.972480899999999906e+02 5.252265599999999722e+03 2.737328399999999874e+03 5.065142200000000230e+02 5.975234599999999773e+03
1.284128100000000074e+02 6.212924600000000055e+02 1.950877199999999903e+02 6.375105700000000297e+02 -1.230288700000000063e+04 2.739580899999999929e+03 -7.009379500000000007e+02 1.264428900000000067e+04
7.007173400000000640e+01 6.564922699999999622e+02 1.587499300000000062e+02 6.633495699999999715e+02 -1.320777599999999984e+04 1.567122200000000021e+03 -6.080959599999999909e+02 1.334621899999999914e+04
