# 0.641
2.141336799999999982e+02 5.759884299999999939e+02 2.988839800000000082e+02 6.165124700000000075e+02 -1.156824099999999999e+04 4.013910100000000057e+03 -6.393346299999999474e+02 1.227209399999999914e+04
-2.312250099999999975e+02 3.892237000000000080e+01 4.776182800000000270e+02 2.519211999999999989e+02 -2.140337199999999882e+02 -3.841342599999999948e+03 -3.894387100000000146e+02 4.268341400000000249e+03
6.786839799999999912e+01 7.483267600000000357e+02 7.483267600000000357e+02 7.535073700000000372e+02 -1.478621700000000055e+04 1.372486799999999903e+03 -6.293629600000000437e+02 1.487976399999999921e+04
9.477543400000000062e+00 -3.742151600000000258e+02 4.841882499999999823e+02 3.803511300000000119e+02 6.515897899999999936e+03 9.993928700000000163e+02 3.283430599999999799e+02 6.687025200000000041e+03
-2.543917599999999979e+01 6.559409800000000246e+01 6.863004399999999805e+02 1.043827200000000062e+02 -7.736059000000000196e+02 1.915736899999999991e+02 -1.723350399999999922e+02 1.802581599999999980e+03
4.846146100000000345e+00 1.692132000000000147e+01 -3.623591600000000312e+01 5.755520700000000289e+01 -4.266519700000000057e+02 4.696800499999999801e+01 -1.236970499999999973e+01 1.259009399999999914e+03
7.561459999999999582e+01 7.480595399999999700e+02 2.340440800000000081e+02 7.545443400000000338e+02 -1.477518599999999969e+04 1.506168400000000020e+03 -6.361748099999999795e+02 1.488871999999999935e+04
1.840130999999999872e+01 -3.190495700000000170e+02 4.732458500000000186e+02 3.279098299999999995e+02 7.573041900000000169e+03 1.486730600000000095e+03 3.548625900000000115e+02 7.806972300000000359e+03
7.262502899999999784e+01 7.082680699999999661e+02 1.990894499999999994e+02 7.156782299999999850e+02 -1.561758899999999994e+04 1.816946200000000090e+03 -6.870852099999999609e+02 1.577894599999999991e+04
1.921964399999999955e+02 -4.784887100000000260e+01 5.043184999999999718e+02 2.186583100000000002e+02 2.037538800000000037e+03 4.445696299999999610e+03 2.220377100000000041e+02 5.111683600000000297e+03
-2.217629900000000021e+02 8.434454300000000160e+01 4.723047500000000127e+02 2.488561899999999980e+02 -1.161200399999999945e+03 -3.958944199999999910e+03 -3.908863799999999742e+02 4.496379799999999705e+03
1.015502400000000023e+02 -2.875399400000000014e+02 5.314233199999999897e+02 3.123807699999999841e+02 5.801542699999999968e+03 3.231244400000000041e+03 5.491163299999999481e+02 6.737386099999999715e+03
1.374607200000000091e+02 6.762826099999999769e+02 2.332129300000000001e+02 6.939162000000000035e+02 -1.464490200000000004e+04 3.209293599999999969e+03 -7.943116499999999860e+02 1.504390200000000004e+04
7.522565699999999822e+01 7.087783899999999448e+02 1.980515699999999981e+02 7.163416499999999587e+02 -1.561492300000000068e+04 1.865645999999999958e+03 -6.908805800000000090e+02 1.578188600000000042e+04
