# 0.474
3.706231799999999907e+02 8.975372300000000223e+02 6.017050199999999904e+02 9.720668500000000449e+02 -2.648825300000000061e+04 9.881872300000000905e+03 -1.244082499999999982e+03 2.832804300000000148e+04
-3.826178199999999947e+02 1.200747099999999961e+02 8.574548300000000154e+02 4.186377299999999764e+02 -1.366521999999999935e+03 -9.077686700000000201e+03 -6.227107999999999493e+02 9.780221100000000661e+03
7.110387799999999459e+01 1.137069700000000012e+03 1.137069700000000012e+03 1.144104700000000093e+03 -3.277836200000000099e+04 2.497227400000000216e+03 -1.029720199999999977e+03 3.296372699999999895e+04
-4.198020199999999846e+01 -4.927854800000000068e+02 9.928544799999999668e+02 5.120331300000000283e+02 1.251023400000000038e+04 1.097493600000000015e+03 4.601071099999999774e+02 1.298516899999999987e+04
-6.419528200000000240e+00 4.436353700000000089e+01 1.252919100000000071e+03 1.709248000000000047e+02 2.182871099999999842e+03 1.769878699999999981e+03 -1.776573799999999892e+02 4.900318199999999706e+03
1.315525399999999934e+01 3.735394399999999848e+01 -8.967149399999999559e+01 7.166967599999999550e+01 -1.459886400000000094e+03 2.701090899999999806e+02 -3.922504899999999850e+01 2.580816400000000158e+03
8.606485100000000443e+01 1.136323699999999917e+03 5.630513499999999567e+02 1.146183199999999943e+03 -3.280484100000000035e+04 2.841795900000000074e+03 -1.046558800000000019e+03 3.304531399999999849e+04
-5.632564599999999899e+01 -4.053581899999999791e+02 9.412037900000000263e+02 4.277570299999999861e+02 1.458062800000000061e+04 1.204647999999999911e+03 4.376603999999999814e+02 1.492905999999999949e+04
7.587242299999999773e+01 1.053878300000000081e+03 4.540632100000000264e+02 1.061994300000000067e+03 -3.440811899999999878e+04 3.218666600000000017e+03 -1.053400200000000041e+03 3.465597200000000157e+04
3.491881300000000010e+02 7.934262899999999945e+02 6.395747400000000198e+02 8.727724699999999984e+02 -2.495084800000000178e+04 1.047178000000000065e+04 -1.211185099999999920e+03 2.720193500000000131e+04
-3.592391900000000078e+02 1.326661000000000001e+02 8.559235300000000279e+02 4.016437799999999925e+02 -2.592203599999999824e+03 -9.682973900000000867e+03 -6.758827400000000125e+02 1.072104600000000028e+04
1.311199900000000014e+02 -3.877253000000000043e+02 1.005114400000000046e+03 4.257972899999999754e+02 1.151379999999999927e+04 6.192397399999999834e+03 7.412983799999999519e+02 1.344792499999999927e+04
3.296621900000000096e+02 9.526066899999999578e+02 5.940166699999999764e+02 1.009007700000000000e+03 -2.851042599999999948e+04 9.830805899999999383e+03 -1.387098500000000058e+03 3.017447100000000137e+04
1.040433799999999991e+02 1.063459000000000060e+03 4.604824499999999716e+02 1.076155299999999897e+03 -3.439305700000000070e+04 3.821917300000000068e+03 -1.088686799999999948e+03 3.473703800000000047e+04
