1
#1
$1 31
  0.000000000000000e+00  1.744213108481833e+04  0.000000000000000e+00  0.000000000000000e+00  3.510439377836431e+00  3.510439377836431e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.738122313627668e+01  2.738122313627668e+01  5.476244627255337e+01  5.106850357988046e-01  5.106850357988046e-01  2.221927526728450e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.187889830000000e+00  1.695831927684208e+04  0.000000000000000e+00  0.000000000000000e+00  3.511137871168572e+00  3.511137871168572e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.663231488981896e+01  2.663231488981896e+01  5.326462977963792e+01  5.103865715579032e-01  5.103865715579032e-01  2.160295449279246e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  8.229203970000000e+00  1.655120740010086e+04  0.000000000000000e+00  0.000000000000000e+00  3.511725522914452e+00  3.511725522914452e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.600166460805103e+01  2.600166460805103e+01  5.200332921610206e+01  5.101355169046188e-01  5.101355169046188e-01  2.108434063707116e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.327051811000000e+01  1.578340572004622e+04  0.000000000000000e+00  0.000000000000000e+00  3.512833550233381e+00  3.512833550233381e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.481111076545293e+01  2.481111076545293e+01  4.962222153090586e+01  5.096622664971961e-01  5.096622664971961e-01  2.010624932489964e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.831183226000000e+01  1.538413078006091e+04  0.000000000000000e+00  0.000000000000000e+00  3.513378727162195e+00  3.513378727162195e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.419096767960385e+01  2.419096767960385e+01  4.838193535920770e+01  5.094164491996895e-01  5.094164491996895e-01  1.959761882810307e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.335314640000000e+01  1.462419280827691e+04  0.000000000000000e+00  0.000000000000000e+00  3.514325272886157e+00  3.514325272886157e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.300838622310594e+01  2.300838622310594e+01  4.601677244621187e+01  5.089492480776689e-01  5.089492480776689e-01  1.862954497869670e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.839446055000000e+01  1.423415349779033e+04  0.000000000000000e+00  0.000000000000000e+00  3.514636486131429e+00  3.514636486131429e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.239870007845579e+01  2.239870007845579e+01  4.479740015691158e+01  5.087104001576594e-01  5.087104001576594e-01  1.813267961501953e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.343577469000000e+01  1.348272499228614e+04  0.000000000000000e+00  0.000000000000000e+00  3.515183501133600e+00  3.515183501133600e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.122286550788766e+01  2.122286550788766e+01  4.244573101577533e+01  5.082505202991432e-01  5.082505202991432e-01  1.717544585004604e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.847708883000000e+01  1.310278324986268e+04  0.000000000000000e+00  0.000000000000000e+00  3.514389525949998e+00  3.514389525949998e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.061549143057815e+01  2.061549143057815e+01  4.123098286115631e+01  5.080228556178470e-01  5.080228556178470e-01  1.669144363039832e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  4.351840298000000e+01  1.236619219392227e+04  0.000000000000000e+00  0.000000000000000e+00  3.513390272867390e+00  3.513390272867390e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.944550043836066e+01  1.944550043836066e+01  3.889100087672133e+01  5.075783806642475e-01  5.075783806642475e-01  1.575311107506022e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
