1
#1
$1 2
  0.000000000000000e+00  1.631353272260672e-01  0.000000000000000e+00  0.000000000000000e+00  6.129880124703066e+00  6.129880124703066e+00  0.000000000000000e+00  0.000000000000000e+00  1.000000000000000e+17  1.000000000000000e+17  1.000000000000000e+00  1.000000000000000e+00  1.000000000000000e+00  1.000000000000000e+00  1.000000000000000e+00  1.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  6.129880124703066e+00  1.631353272260672e-01  0.000000000000000e+00  0.000000000000000e+00  6.129880124703066e+00  6.129880124703066e+00  0.000000000000000e+00  0.000000000000000e+00  1.000000000000000e+17  1.000000000000000e+17  1.000000000000000e+00  1.000000000000000e+00  1.000000000000000e+00  1.000000000000000e+00  1.000000000000000e+00  1.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
