1
#1
$1 10
  0.00000000000000  2.333996923567862e+04  0.000000000000000e+00  0.000000000000000e+00  3.501913294373180e+00  3.501913294373180e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.646207671340661e+01  3.646207671340661e+01  7.292415342681322e+01  5.143331563012493e-01  5.143331563012493e-01  2.973244488621480e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  5.23076923076923  2.323613898308662e+04  0.000000000000000e+00  0.000000000000000e+00  3.502063573854222e+00  3.502063573854222e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.630298699519395e+01  3.630298699519395e+01  7.260597399038791e+01  5.142687754495540e-01  5.142687754495540e-01  2.960017704851798e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  10.4615384615385  2.202990894720929e+04  0.000000000000000e+00  0.000000000000000e+00  3.503808947391512e+00  3.503808947391512e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.445274898911316e+01  3.445274898911316e+01  6.890549797822632e+01  5.135212544927884e-01  5.135212544927884e-01  2.806357827669974e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  15.6923076923077  2.193170940695890e+04  0.000000000000000e+00  0.000000000000000e+00  3.503951000491991e+00  3.503951000491991e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.430195515423056e+01  3.430195515423056e+01  6.860391030846112e+01  5.134604319886137e-01  5.134604319886137e-01  2.793848332096675e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  20.9230769230769  2.073043072207159e+04  0.000000000000000e+00  0.000000000000000e+00  3.505688275536353e+00  3.505688275536353e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.245527260161216e+01  3.245527260161216e+01  6.491054520322432e+01  5.127167941211663e-01  5.127167941211663e-01  2.640819200263896e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  26.1538461538461  2.063629336589413e+04  0.000000000000000e+00  0.000000000000000e+00  3.505824379494077e+00  3.505824379494077e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.231040114812274e+01  3.231040114812274e+01  6.462080229624549e+01  5.126585511535718e-01  5.126585511535718e-01  2.628827180368679e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  34.0000000000000  1.922234180513019e+04  0.000000000000000e+00  0.000000000000000e+00  3.507868037847172e+00  3.507868037847172e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  3.013166520781541e+01  3.013166520781541e+01  6.026333041563082e+01  5.117842893940280e-01  5.117842893940280e-01  2.448705962436966e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  36.6153846153846  1.912754294291486e+04  0.000000000000000e+00  0.000000000000000e+00  3.508005013027884e+00  3.508005013027884e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.998540641544875e+01  2.998540641544875e+01  5.997081283089749e+01  5.117257112504903e-01  5.117257112504903e-01  2.436629674256670e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  41.8461538461538  1.838848940994489e+04  0.000000000000000e+00  0.000000000000000e+00  3.509072690528781e+00  3.509072690528781e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.884437457485732e+01  2.884437457485732e+01  5.768874914971465e+01  5.112691943154508e-01  5.112691943154508e-01  2.342482727381514e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  49.0000000000000  1.772969030851561e+04  0.000000000000000e+00  0.000000000000000e+00  3.510024154270342e+00  3.510024154270342e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.782605909291356e+01  2.782605909291356e+01  5.565211818582712e+01  5.108624886257561e-01  5.108624886257561e-01  2.258559274970142e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
