1
1 30
  0.0  5.800000000000002  100.0 1
  2.766034281569981  5.800000000000002  100.0 1
  6.915101133550727  6.20484537106415  89.67451790824937 1
  12.101464060347455  6.683156258362565  70.77586823274487 1
  17.28784322868333  7.059921999598496  52.39408785179169 1
  22.474215535433128  7.20759394955859  43.04603817432079 1
  27.660565810484524  7.206316653593527  38.52169159202473 1
  32.84689033264432  7.0864624480984055  35.94774608865273 1
  38.03320060609064  6.87748194763117  34.94108370876734 1
  43.219510623819794  6.603351521429977  34.303126336886294 1
  48.405821830390856  6.284871399225718  33.77951036444667 1
  53.59209774241779  5.939010826935212  33.115872182885504 1
  58.778292380435566  5.57792927975441  32.14528144740835 1
  63.9643521561483  5.21243451508559  31.01610859263313 1
  69.15022095266576  4.851386845744319  29.91649302114885 1
  74.33588233800324  4.499072397429914  28.852815729933766 1
  79.52138393557735  4.163081313369367  27.81605318546034 1
  84.70692067827034  3.8456739238955104  26.858165216760746 1
  89.8929075061904  3.5489707612847163  25.8036846270143 1
  95.08007336178545  3.274179951462838  24.79180464813618 1
  100.26956326606629  3.021611805557344  24.165623124682263 1
  105.46304778246201  2.7906975797584077  24.1 1
  110.66280852516212  2.5798556187459996  24.1 1
  115.87137503335182  2.38508517182239  24.1 1
  121.0915408973123  2.199063010640804  24.1 1
  126.3235630336928  2.0001378975843656  22.92097161750372 1
  131.55929571934922  1.7234571216887442  21.2199617065552 1
  135.71641518853994  1.2501694884235017  21.1 1
  137.0699316515965  0.8166816939769859  21.1 1
  138.4050286151652  0.39999999999999997  21.1 1
