                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -1.17330900828903e-02
 9.82603194618700e-01 -7.53185585979048e-03
 9.64975048643545e-01 -4.32587025006150e-03
 9.47186309341297e-01 -2.25143798978721e-03
 9.29344185738454e-01 -1.19570218561265e-03
 9.11504373867676e-01 -9.61689300389407e-04
 8.93707885329729e-01 -1.47956460238486e-03
 8.75995739319064e-01 -2.74373492208482e-03
 8.58401504526942e-01 -4.72348160502562e-03
 8.40952940648888e-01 -7.35505298592152e-03
 8.23666672950156e-01 -1.05311888398532e-02
 8.06559132316482e-01 -1.42456324088881e-02
 7.89640812436072e-01 -1.84105217772173e-02
 7.72928307214857e-01 -2.30226610018309e-02
 7.56427475826574e-01 -2.80220289540965e-02
 7.40134787163390e-01 -3.33534406662232e-02
 7.24042684893734e-01 -3.89406478897198e-02
 7.08146408520101e-01 -4.47448723912015e-02
 6.92441491905013e-01 -5.07186909846179e-02
 6.76914770795885e-01 -5.68105780898777e-02
 6.61552360049452e-01 -6.29622630264271e-02
 6.46347285577991e-01 -6.91412425443417e-02
 6.31283980102228e-01 -7.52949717546396e-02
 6.16354591286338e-01 -8.13898761970080e-02
 6.01556491091206e-01 -8.74075258092162e-02
 5.86879503588577e-01 -9.33109852125598e-02
 5.72312989361326e-01 -9.90594344290716e-02
 5.57858018044453e-01 -1.04642916683902e-01
 5.43505248076789e-01 -1.10023857465720e-01
 5.29259332450941e-01 -1.15199909144659e-01
 5.15116840552353e-01 -1.20144437528174e-01
 5.01082990486006e-01 -1.24860189925101e-01
 4.87157756518520e-01 -1.29324890624198e-01
 4.73345683926140e-01 -1.33536832185282e-01
 4.59648327416159e-01 -1.37481794711951e-01
 4.46071905979418e-01 -1.41158698630433e-01
 4.32615246843030e-01 -1.44562520594672e-01
 4.19289601964465e-01 -1.47703274366506e-01
 4.06100350009262e-01 -1.50555317437736e-01
 3.93054654002900e-01 -1.53127101830767e-01
 3.80157266053499e-01 -1.55411959402178e-01
 3.67418384176945e-01 -1.57443580357781e-01
 3.54840708614504e-01 -1.59210461239903e-01
 3.42432902726514e-01 -1.60739073256330e-01
 3.30199904660494e-01 -1.62028201124974e-01
 3.18147157622712e-01 -1.63118153169282e-01
 3.06279966981364e-01 -1.64033668026752e-01
 2.94604506110215e-01 -1.64592574250070e-01
 2.83123923268756e-01 -1.64641074677139e-01
 2.71843871173593e-01 -1.64459025672173e-01
 2.60768658583533e-01 -1.64038019535648e-01
 2.49901696663304e-01 -1.63387149071312e-01
 2.39246637865673e-01 -1.62533395765661e-01
 2.28807629049229e-01 -1.61465442018320e-01
 2.18586379469482e-01 -1.60190584181313e-01
 2.08587145372563e-01 -1.58718499165065e-01
 1.98811118210671e-01 -1.57069107487913e-01
 1.89261463609605e-01 -1.55229505296427e-01
 1.79939013195473e-01 -1.53223220221589e-01
 1.70845646742581e-01 -1.51057401990349e-01
 1.61985544360170e-01 -1.48716408040149e-01
 1.53359141163265e-01 -1.46220769992819e-01
 1.44968289812560e-01 -1.43578401482854e-01
 1.36814029515763e-01 -1.40787373927456e-01
 1.28896607419093e-01 -1.37861794508884e-01
 1.21215464834316e-01 -1.34815242493143e-01
 1.13774484870851e-01 -1.31637621304497e-01
 1.06571260205933e-01 -1.28346243589734e-01
 9.96109261296443e-02 -1.24939199799293e-01
 9.28925896037979e-02 -1.21421978999399e-01
 8.64187106886371e-02 -1.17798960438079e-01
 8.01901004512983e-02 -1.14078145344102e-01
 7.42041210241177e-02 -1.10266764469010e-01
 6.84622344862473e-02 -1.06369400746894e-01
 6.29664990425640e-02 -1.02395203519682e-01
 5.77082903849470e-02 -9.83607120411732e-02
 5.26856819979789e-02 -9.42710719403812e-02
 4.79033947014528e-02 -9.01273334176613e-02
 4.33652201757061e-02 -8.59941667598974e-02
 3.90653464728869e-02 -8.18572734497945e-02
 3.50006605525623e-02 -7.76832857045329e-02
 3.11787145319984e-02 -7.34770996002626e-02
 2.75970282829076e-02 -6.92433432160150e-02
 2.42500564318896e-02 -6.49886147007508e-02
 2.11329273776889e-02 -6.07309877272523e-02
 1.82350541729897e-02 -5.64736622587174e-02
 1.55464845087957e-02 -5.22237475904249e-02
 1.30895663359927e-02 -4.79853215049193e-02
 1.08411486512333e-02 -4.37596993908819e-02
 8.84799670364513e-03 -3.95468037295684e-02
 7.08503593182806e-03 -3.53517914856004e-02
 5.56601455704431e-03 -3.11901424555831e-02
 4.24982942825491e-03 -2.70633485275513e-02
 3.17484564973601e-03 -2.29890320651578e-02
 2.27773456897962e-03 -1.89687029986127e-02
 1.50399957455231e-03 -1.50211212589539e-02
 8.42947946845912e-04 -1.11506654554552e-02
 4.28434335126127e-04 -7.35661611066313e-03
 1.31817920395986e-04 -3.63364500478129e-03
 0.00000000000000e+00  0.00000000000000e+00
 1.11087925655883e-04  3.64517480864540e-03
 3.97572100533468e-04  7.40138541275016e-03
 7.86957191637550e-04  1.12814663742797e-02
 1.37443818400609e-03  1.50923371394121e-02
 2.09002787808054e-03  1.89861659166936e-02
 2.92045624635116e-03  2.29670870475850e-02
 3.87583054995574e-03  2.70372523245103e-02
 4.99644129822600e-03  3.12017978071218e-02
 6.31594911386054e-03  3.54128619974898e-02
 7.88016908571365e-03  3.96606254025191e-02
 9.67522212849291e-03  4.39306819604829e-02
 1.17443179854912e-02  4.82177542443380e-02
 1.40217986739634e-02  5.25199054935137e-02
 1.65250253672521e-02  5.68477575147072e-02
 1.92381122336231e-02  6.12234688835230e-02
 2.21692423389706e-02  6.56160658179135e-02
 2.53202238754473e-02  7.00185596966715e-02
 2.86953709985557e-02  7.44212185242671e-02
 3.23033423883802e-02  7.88165690857069e-02
 3.61480930128477e-02  8.31914574628941e-02
 4.02342328000894e-02  8.75380091917101e-02
 4.45642655230472e-02  9.18512563343211e-02
 4.91292910976142e-02  9.61288080452135e-02
 5.39423380112134e-02  1.00349298975987e-01
 5.90011133446013e-02  1.04511950784628e-01
 6.43017166481115e-02  1.08611818657755e-01
 6.98558059458812e-02  1.12628475591024e-01
 7.56586609510803e-02  1.16557854514267e-01
 8.17102021402260e-02  1.20388823499663e-01
 8.80127659363237e-02  1.24110755758404e-01
 9.45674211882142e-02  1.27716145826025e-01
 1.01367984170200e-01  1.31200706573663e-01
 1.08414132455501e-01  1.34553942636955e-01
 1.15705984932926e-01  1.37770732348626e-01
 1.23244136400643e-01  1.40831992383797e-01
 1.31023332724922e-01  1.43734173003424e-01
 1.39039310985039e-01  1.46486309985625e-01
 1.47291312767677e-01  1.49071638694350e-01
 1.55774621193019e-01  1.51486593587010e-01
 1.64488781066682e-01  1.53727065725330e-01
 1.73434109826233e-01  1.55766197316479e-01
 1.82602121529475e-01  1.57616696503095e-01
 1.91991480049137e-01  1.59277310708754e-01
 2.01598875367902e-01  1.60738126723918e-01
 2.11420288230017e-01  1.61990223251005e-01
 2.21451402909059e-01  1.63051878242135e-01
 2.31690177941661e-01  1.63904948053566e-01
 2.42130600753392e-01  1.64567607373461e-01
 2.52771927561016e-01  1.65032362414716e-01
 2.63610701852344e-01  1.64910609018832e-01
 2.74643308285445e-01  1.64655738452472e-01
 2.85868055249630e-01  1.64289511224002e-01
 2.97282320429651e-01  1.63774343399707e-01
 3.08882833073301e-01  1.63110151296484e-01
 3.20668843435713e-01  1.62305166114906e-01
 3.32637506277017e-01  1.61344329707161e-01
 3.44785652625797e-01  1.60220501490841e-01
 3.57112671805066e-01  1.58945515389032e-01
 3.69615625418514e-01  1.57508646041718e-01
 3.82291752044485e-01  1.55912684349779e-01
 3.95139782251570e-01  1.54164672703895e-01
 4.08157289468353e-01  1.52260353881882e-01
 4.21342806319825e-01  1.50208876654878e-01
 4.34692655744956e-01  1.48006856886990e-01
 4.48206258558696e-01  1.45667553187435e-01
 4.61880143079020e-01  1.43184690289241e-01
 4.75711428998487e-01  1.40559694738253e-01
 4.89700000625850e-01  1.37824831592500e-01
 5.03843573930887e-01  1.34973014917920e-01
 5.18141045799099e-01  1.32010910205241e-01
 5.32588250751437e-01  1.28935735881275e-01
 5.47181931997148e-01  1.25747739733890e-01
 5.61921460131300e-01  1.22463433829675e-01
 5.76802505077018e-01  1.19079650044221e-01
 5.91821928364056e-01  1.15601117597375e-01
 6.06974555431517e-01  1.12023907324908e-01
 6.22261186722523e-01  1.08371279457663e-01
 6.37672558408863e-01  1.04623365880041e-01
 6.53208661574564e-01  1.00800938597469e-01
 6.68864466925082e-01  9.69038742232407e-02
 6.84634220536406e-01  9.29299413025235e-02
 7.00515929588578e-01  8.88932098189698e-02
 7.16503944321384e-01  8.47934844159131e-02
 7.32591736740973e-01  8.06273614738905e-02
 7.48778119204136e-01  7.64137451261568e-02
 7.65057404336671e-01  7.21540734752144e-02
 7.81425678806420e-01  6.78572423578006e-02
 7.97878551123902e-01  6.35311980681367e-02
 8.14410433642102e-01  5.91793958063831e-02
 8.31014993701857e-01  5.48029841602555e-02
 8.47688341945113e-01  5.04128738809343e-02
