                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -5.53583875520609e-03
 9.76002379940138e-01 -1.95470237244630e-03
 9.51978198681400e-01  7.44643263781491e-04
 9.27919295229768e-01  2.49349438857268e-03
 9.03873009534533e-01  3.39730719869827e-03
 8.79906684607657e-01  3.22468480866947e-03
 8.56084664827904e-01  2.20176617921019e-03
 8.32460895471182e-01  3.03206957526170e-04
 8.09085424557517e-01 -2.35557940671035e-03
 7.86006692589042e-01 -5.92490119427787e-03
 7.63282067766584e-01 -1.02822323771360e-02
 7.40931657327336e-01 -1.53396809424675e-02
 7.18969942965047e-01 -2.09786262080703e-02
 6.97401510523900e-01 -2.70383955979889e-02
 6.76220225358318e-01 -3.34135175745656e-02
 6.55427981944394e-01 -4.00368610570216e-02
 6.34993313802322e-01 -4.67360295963501e-02
 6.14910378202317e-01 -5.34500092747667e-02
 5.95158557946986e-01 -6.00720875810260e-02
 5.75722483586861e-01 -6.65135442041277e-02
 5.56594910123554e-01 -7.27250064322112e-02
 5.37763974487148e-01 -7.86164982250110e-02
 5.19233475097525e-01 -8.41877572698674e-02
 5.00997027504176e-01 -8.93403728383645e-02
 4.83060628908778e-01 -9.41044118995018e-02
 4.65430315564969e-01 -9.83863170723064e-02
 4.48110910692154e-01 -1.02239151187817e-01
 4.31122437000993e-01 -1.05605172348718e-01
 4.14470313335703e-01 -1.08557489363232e-01
 3.98171909688753e-01 -1.11022889732056e-01
 3.82233492098678e-01 -1.13537204280376e-01
 3.66667080498160e-01 -1.15730125457313e-01
 3.51482292356295e-01 -1.17509981732380e-01
 3.36682264800135e-01 -1.18908504780479e-01
 3.22280089766530e-01 -1.19779113274810e-01
 3.08270791364055e-01 -1.20426387918370e-01
 2.94666501232273e-01 -1.20803043061758e-01
 2.81461429728825e-01 -1.20722530129716e-01
 2.68659003867381e-01 -1.20359080835053e-01
 2.56260195984568e-01 -1.19819269477215e-01
 2.44257158357437e-01 -1.18970707026277e-01
 2.32654807182178e-01 -1.17954838061344e-01
 2.21442858030871e-01 -1.16720596854307e-01
 2.10619019261798e-01 -1.15289427658663e-01
 2.00182749947573e-01 -1.13725506978485e-01
 1.90120465661881e-01 -1.11976135063077e-01
 1.80430508745438e-01 -1.10097835971272e-01
 1.71107494610246e-01 -1.08118502569676e-01
 1.62137392887522e-01 -1.06006289760177e-01
 1.53517975170208e-01 -1.03802958841417e-01
 1.45241713476152e-01 -1.01534297689365e-01
 1.37294283503347e-01 -9.91746647482043e-02
 1.29671760526643e-01 -9.67540106004378e-02
 1.22367430666552e-01 -9.42944634921130e-02
 1.15365897346097e-01 -9.17834276411591e-02
 1.08661174330815e-01 -8.92390148247272e-02
 1.02247390221361e-01 -8.66829421493550e-02
 9.61097015059973e-02 -8.41095617678405e-02
 9.02396144625905e-02 -8.15222378749406e-02
 8.46328808643577e-02 -7.89352059332591e-02
 7.92805127789868e-02 -7.63594491805198e-02
 7.41672257893044e-02 -7.37864646155637e-02
 6.92889085948885e-02 -7.12249353056396e-02
 6.46409090644492e-02 -6.86860461422161e-02
 6.02118005900719e-02 -6.61706911408223e-02
 5.59881949664893e-02 -6.36760395662317e-02
 5.19687499629721e-02 -6.12079573679084e-02
 4.81495847205198e-02 -5.87723503173642e-02
 4.45178740141434e-02 -5.63719542410943e-02
 4.10614671853093e-02 -5.40030029249373e-02
 3.77814615676058e-02 -5.16673563156313e-02
 3.46774524108304e-02 -4.93656374077320e-02
 3.17426141812709e-02 -4.70984175888251e-02
 2.89555679714653e-02 -4.48661924333472e-02
 2.63190722665593e-02 -4.26689391251830e-02
 2.38350783975075e-02 -4.05091601750544e-02
 2.15053840183112e-02 -3.83858017517114e-02
 1.93031150835237e-02 -3.62981415589512e-02
 1.72240899629752e-02 -3.42440784558509e-02
 1.52809549163222e-02 -3.22224202656714e-02
 1.34827777229605e-02 -3.02322557180579e-02
 1.18268501940774e-02 -2.82715799435285e-02
 1.02719428208217e-02 -2.63365055418746e-02
 8.82587846094143e-03 -2.44321161616112e-02
 7.50429489350363e-03 -2.25624144548090e-02
 6.31711062936956e-03 -2.07315796496506e-02
 5.25205398774616e-03 -1.89405502046793e-02
 4.22787535125532e-03 -1.71871595539744e-02
 3.28964113396722e-03 -1.55268125787103e-02
 2.49433040884843e-03 -1.39033985731119e-02
 1.87993479254864e-03 -1.23214923061000e-02
 1.45955666797982e-03 -1.07825059240954e-02
 1.11886085919994e-03 -9.27473840686524e-03
 8.18599387937881e-04 -7.80142769944116e-03
 5.56200283462312e-04 -6.36969613960498e-03
 3.49119309343667e-04 -4.98644717388869e-03
 2.00202581040738e-04 -3.65548201327783e-03
 8.99264443088755e-05 -2.37799143863659e-03
 2.26208189240629e-05 -1.15832508685489e-03
 0.00000000000000e+00  0.00000000000000e+00
 3.69507642644901e-05  1.15600464829924e-03
 1.51235612243074e-04  2.50150676439300e-03
 3.25688997907159e-04  3.84815159090882e-03
 5.55008754848977e-04  5.20384172927406e-03
 8.34730339401333e-04  6.59484330725499e-03
 1.14149077588234e-03  8.02636329693544e-03
 1.47712538693093e-03  9.49806016448321e-03
 1.88498162381869e-03  1.10242640964332e-02
 2.37938359332093e-03  1.26082937846522e-02
 2.95656870693136e-03  1.42477204936580e-02
 3.61958135541003e-03  1.59399731265643e-02
 4.35870633118301e-03  1.76806701513457e-02
 5.16430526930624e-03  1.94636537355306e-02
 6.04397074887572e-03  2.12849843661461e-02
 7.05034417217454e-03  2.31550427015377e-02
 8.18786008223370e-03  2.50735822786893e-02
 9.44633005659815e-03  2.70385362230346e-02
 1.08129758711968e-02  2.90480394928026e-02
 1.22677911445544e-02  3.10995975312904e-02
 1.38286722446655e-02  3.31953655809503e-02
 1.55257659957081e-02  3.53438299436530e-02
 1.73553562038208e-02  3.75436506537201e-02
 1.93179066229265e-02  3.97848377349514e-02
 2.14076877997353e-02  4.20604169297056e-02
 2.36374160852700e-02  4.43674726329690e-02
 2.60356980616516e-02  4.67112086783834e-02
 2.85986247263301e-02  4.90900776712269e-02
 3.13211747621278e-02  5.15005620673780e-02
 3.41964470212514e-02  5.39401138448848e-02
 3.72476013358594e-02  5.64130999670447e-02
 4.04873113203374e-02  5.89168889520470e-02
 4.39151620986504e-02  6.14456461478547e-02
 4.75272146201875e-02  6.39950340607485e-02
 5.13362084386167e-02  6.65633741033343e-02
 5.53608200485868e-02  6.91541126322619e-02
 5.96011958228756e-02  7.17604436911180e-02
 6.40562424844436e-02  7.43703930862083e-02
 6.87374053295796e-02  7.69880234601633e-02
 7.36616866251944e-02  7.96174197967958e-02
 7.88303510471659e-02  8.22445276225289e-02
 8.42436630781740e-02  8.48574236316231e-02
 8.99189117748000e-02  8.74672532030449e-02
 9.58658914357682e-02  9.00660819248180e-02
 1.02086979986082e-01  9.26326043160980e-02
 1.08589228743750e-01  9.51596573986871e-02
 1.15390013501090e-01  9.76581947303208e-02
 1.22491600301628e-01  1.00110808125103e-01
 1.29896176068011e-01  1.02500202922090e-01
 1.37621137542240e-01  1.04841137549545e-01
 1.45671925076104e-01  1.07110655448676e-01
 1.54050659158212e-01  1.09274421596547e-01
 1.62772724325570e-01  1.11366288196795e-01
 1.71843321192971e-01  1.13361503452731e-01
 1.81262852248186e-01  1.15214833319629e-01
 1.91045987120613e-01  1.16971456566660e-01
 2.01195992035582e-01  1.18592351335869e-01
 2.11713601208587e-01  1.20033086441541e-01
 2.22612367961357e-01  1.21355745629268e-01
 2.33890755465110e-01  1.22485284781188e-01
 2.45552059881289e-01  1.23433096021333e-01
 2.57605001330354e-01  1.24231794821906e-01
 2.70045253092693e-01  1.24747063551874e-01
 2.82881186346069e-01  1.25134786776719e-01
 2.96111253856955e-01  1.25245575116262e-01
 3.09734181857200e-01  1.25001919778475e-01
 3.23754737179857e-01  1.24647187585602e-01
 3.38166707341747e-01  1.24120064174517e-01
 3.52973796063309e-01  1.23132984151171e-01
 3.68171406622372e-01  1.21895469598996e-01
 3.83759226838856e-01  1.20676597176484e-01
 3.99734628578993e-01  1.19195935204198e-01
 4.16094503552117e-01  1.17485240356542e-01
 4.32836360264757e-01  1.15516273641587e-01
 4.49955935398325e-01  1.13326736481047e-01
 4.67449076128438e-01  1.10885789416304e-01
 4.85310053788359e-01  1.08224178505421e-01
 5.03533840039117e-01  1.05324429020384e-01
 5.22114995695327e-01  1.02218225976358e-01
 5.41045692114555e-01  9.88918284282613e-02
 5.60318807809045e-01  9.53658862531722e-02
 5.79925471828119e-01  9.16393100248281e-02
 5.99856149317302e-01  8.77218964341233e-02
 6.20101411003341e-01  8.36255469803729e-02
 6.40649998304282e-01  7.93563407278928e-02
 6.61494176319205e-01  7.49449767854340e-02
 6.82621470867315e-01  7.03997376080983e-02
 7.04021334507702e-01  6.57450745025754e-02
 7.25680516541660e-01  6.09951991622586e-02
 7.47584615939787e-01  5.61640334065573e-02
 7.69721596789611e-01  5.12799268126565e-02
 7.92075688407951e-01  4.63581908246178e-02
 8.14630808392401e-01  4.14163958256471e-02
