                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -9.43883790898492e-03
 9.75346722635654e-01 -4.56912780513968e-03
 9.50475319385417e-01 -1.21286336771478e-03
 9.25506314891946e-01  7.93431805643469e-05
 9.00563729029114e-01  1.27867975652380e-04
 8.75759598550490e-01 -1.07819585453217e-03
 8.51184503922196e-01 -3.69292459137720e-03
 8.26904212566363e-01 -7.41576632148980e-03
 8.02973479260436e-01 -1.21172204758689e-02
 7.79439550338376e-01 -1.77214966477965e-02
 7.56344019121492e-01 -2.41464276283582e-02
 7.33676582155787e-01 -3.11723421329874e-02
 7.11434802066050e-01 -3.86687122876860e-02
 6.89613382526707e-01 -4.65207173450598e-02
 6.68190722686765e-01 -5.45918026807025e-02
 6.47137977938570e-01 -6.27465852060062e-02
 6.26431338481947e-01 -7.08754845229703e-02
 6.06048615702970e-01 -7.88801372723310e-02
 5.85965705425664e-01 -8.66603512335065e-02
 5.66169477615841e-01 -9.41442984278097e-02
 5.46652514914607e-01 -1.01273766132158e-01
 5.27406691783260e-01 -1.07986167747812e-01
 5.08437520333265e-01 -1.14254356258701e-01
 4.89750590800578e-01 -1.20050375810657e-01
 4.71352987039303e-01 -1.25349085287526e-01
 4.53255851709506e-01 -1.30138209272429e-01
 4.35474036701124e-01 -1.34421110530397e-01
 4.18022763615757e-01 -1.38205971275557e-01
 4.00914436328638e-01 -1.41493373005276e-01
 3.84162204012226e-01 -1.44291981373472e-01
 3.67780946799913e-01 -1.46626700788797e-01
 3.51780402062056e-01 -1.48500471144561e-01
 3.36172433859193e-01 -1.49939553321188e-01
 3.20965751964971e-01 -1.50958632303152e-01
 3.06168981977093e-01 -1.51584151349623e-01
 2.91787792512787e-01 -1.51843231666659e-01
 2.77827229609940e-01 -1.51751845076323e-01
 2.64291664559006e-01 -1.51296418467658e-01
 2.51182442076828e-01 -1.50825835400710e-01
 2.38501748331708e-01 -1.50104269476512e-01
 2.26249897121272e-01 -1.48962298336718e-01
 2.14425343511174e-01 -1.47458448730666e-01
 2.03026564571609e-01 -1.45631869481307e-01
 1.92050950123529e-01 -1.43521091562588e-01
 1.81493923039484e-01 -1.41164175170833e-01
 1.71352267127216e-01 -1.38503599835895e-01
 1.61620956240114e-01 -1.35625083753105e-01
 1.52291342350011e-01 -1.32654940908687e-01
 1.43355530643022e-01 -1.29774603849081e-01
 1.34807505341089e-01 -1.26777561680880e-01
 1.26638281145611e-01 -1.23680410864327e-01
 1.18836146408621e-01 -1.20504875967165e-01
 1.11393642652402e-01 -1.17260249801183e-01
 1.04301911850353e-01 -1.13958144263113e-01
 9.75472877404001e-02 -1.10618105674497e-01
 9.11194671704619e-02 -1.07251025634221e-01
 8.50093472505391e-02 -1.03865118104890e-01
 7.92050135277450e-02 -1.00471533318583e-01
 7.36935617564881e-02 -9.70833267696671e-02
 6.84675413669994e-02 -9.37031587260575e-02
 6.35176582594973e-02 -9.03370614791722e-02
 5.88291463910872e-02 -8.69982127362343e-02
 5.43945955174665e-02 -8.36887590067042e-02
 5.02062215913497e-02 -8.04109588178935e-02
 4.62545002910009e-02 -7.71693931489388e-02
 4.25282073702834e-02 -7.39704955785905e-02
 3.90177207560350e-02 -7.08187500258952e-02
 3.57152784817941e-02 -6.77163705686614e-02
 3.26113370772734e-02 -6.46665844899534e-02
 2.96986262866550e-02 -6.16707317675129e-02
 2.69741478930852e-02 -5.87258663677319e-02
 2.44250826551370e-02 -5.58392145280349e-02
 2.20507695255661e-02 -5.30069947742315e-02
 1.98406209618074e-02 -5.02326471086742e-02
 1.77835249315370e-02 -4.75205268207702e-02
 1.58798957006033e-02 -4.48668229013453e-02
 1.41226964895096e-02 -4.22734678036349e-02
 1.25000724652789e-02 -3.97438593982824e-02
 1.10026038524859e-02 -3.72802316970230e-02
 9.64183833718872e-03 -3.48737540803666e-02
 8.40192352836420e-03 -3.25305205018631e-02
 7.27240992587895e-03 -3.02526335501876e-02
 6.24333039032412e-03 -2.80417961714755e-02
 5.32928392811131e-03 -2.58911974114960e-02
 4.51435308794712e-03 -2.38035080196981e-02
 3.78008589804588e-03 -2.17844964832168e-02
 3.09951550692273e-03 -1.98394874572937e-02
 2.49049377819834e-03 -1.79618963390633e-02
 1.99665348770611e-03 -1.61351021738582e-02
 1.58716197811813e-03 -1.43685479710478e-02
 1.24280920314363e-03 -1.26635200510516e-02
 9.86293985418125e-04 -1.10191850969433e-02
 7.88120425046996e-04 -9.43442589837505e-03
 6.28635362395609e-04 -7.91289686970531e-03
 4.99143225700925e-04 -6.45236034186742e-03
 3.86042676035212e-04 -5.05164394115934e-03
 2.77470672113584e-04 -3.70945917720157e-03
 1.80058366300440e-04 -2.42315574631536e-03
 8.94074141914262e-05 -1.19037565112755e-03
 0.00000000000000e+00  0.00000000000000e+00
 8.88142393563911e-05  1.17079188539783e-03
 1.77353670506721e-04  2.40247944045042e-03
 2.71742727432079e-04  3.68688907863261e-03
 3.76558673175484e-04  5.02620191393867e-03
 4.84515412313345e-04  6.42319115409442e-03
 6.05841293696970e-04  7.87919216333175e-03
 7.54938892324055e-04  9.39519595419096e-03
 9.40297545144375e-04  1.09741332114223e-02
 1.17247640768318e-03  1.26137113408089e-02
 1.47954474099330e-03  1.43148298006687e-02
 1.85023712768832e-03  1.60771781265939e-02
 2.29685709496294e-03  1.79024893692069e-02
 2.82899002535073e-03  1.97856541855181e-02
 3.45107944065798e-03  2.17314086533324e-02
 4.10856268141806e-03  2.37554973296052e-02
 4.84101354879570e-03  2.58484351984802e-02
 5.67118207902051e-03  2.80070555064635e-02
 6.60376861805623e-03  3.02289343437236e-02
 7.63462211323152e-03  3.25196669546525e-02
 8.75825649032250e-03  3.48840109044887e-02
 9.99810581973120e-03  3.73131202613855e-02
 1.13606144085501e-02  3.98069871645728e-02
 1.28502769440077e-02  4.23665904751107e-02
 1.44629885898184e-02  4.49962712096167e-02
 1.62163356971838e-02  4.76885051345399e-02
 1.81187960320393e-02  5.04422011505895e-02
 2.01726896267625e-02  5.32588400588788e-02
 2.23885798995433e-02  5.61337586330065e-02
 2.47747277338933e-02  5.90642670147377e-02
 2.73397440976974e-02  6.20476861755469e-02
 3.00915967395320e-02  6.50814564020507e-02
 3.30393421808459e-02  6.81614026139080e-02
 3.61863370097499e-02  7.12881078581778e-02
 3.95430740876583e-02  7.44561982932156e-02
 4.31182377837924e-02  7.76618116717083e-02
 4.69191293867657e-02  8.09022852032210e-02
 5.09562117256495e-02  8.41715093179071e-02
 5.52372213982275e-02  8.74649676579496e-02
 5.97741123908375e-02  9.07732652361696e-02
 6.45768510743230e-02  9.40890635991258e-02
 6.96536094411702e-02  9.74067184821924e-02
 7.50119162572672e-02  1.00721836195337e-01
 8.06618259076529e-02  1.04025656441020e-01
 8.66125899251047e-02  1.07309713865519e-01
 9.28780185772781e-02  1.10555752704417e-01
 9.94631827121477e-02  1.13761588556591e-01
 1.06378854797850e-01  1.16912690160964e-01
 1.13636770970289e-01  1.19991308104576e-01
 1.21243572585003e-01  1.22989460759512e-01
 1.29206243574987e-01  1.25896589865408e-01
 1.37534785944606e-01  1.28693296786637e-01
 1.46234282403947e-01  1.31372046270380e-01
 1.55313493122759e-01  1.33911547181273e-01
 1.64776656497316e-01  1.36462119474175e-01
 1.74630628341747e-01  1.38894639973753e-01
 1.84879745922114e-01  1.41099608632086e-01
 1.95528747731425e-01  1.43074844087585e-01
 2.06579089684754e-01  1.44808715868532e-01
 2.18033799636003e-01  1.46278221590730e-01
 2.29894157193627e-01  1.47467232847401e-01
 2.42160575403815e-01  1.48370373920666e-01
 2.54833734951091e-01  1.48976270766705e-01
 2.67914285964470e-01  1.49274171014649e-01
 2.81402345753704e-01  1.49224714384662e-01
 2.95297559828559e-01  1.48862588865241e-01
 3.09598888071096e-01  1.48533874180686e-01
 3.24305255920664e-01  1.47921204592939e-01
 3.39415924637130e-01  1.47052709311992e-01
 3.54929332525259e-01  1.45923117417460e-01
 3.70842849047403e-01  1.44521496283649e-01
 3.87154341994831e-01  1.42852880430369e-01
 4.03860691437975e-01  1.40919117877904e-01
 4.20957238270606e-01  1.38709669964922e-01
 4.38441800441857e-01  1.36244387374563e-01
 4.56309242786645e-01  1.33521149717535e-01
 4.74553595598990e-01  1.30540459038835e-01
 4.93168489890975e-01  1.27303065669889e-01
 5.12148728705284e-01  1.23824392946107e-01
 5.31487887378061e-01  1.20113770952430e-01
 5.51182045281891e-01  1.16198917918494e-01
 5.71219481472660e-01  1.12071701601000e-01
 5.91589740963298e-01  1.07735374286194e-01
 6.12284257331888e-01  1.03207358765548e-01
 6.33289742600717e-01  9.84876884319423e-02
 6.54596065423609e-01  9.35948806567296e-02
 6.76187521659952e-01  8.85275093413347e-02
 6.98051101441195e-01  8.33000855990399e-02
 7.20172522107622e-01  7.79261178186163e-02
 7.42535488759730e-01  7.24140851246744e-02
 7.65127961180061e-01  6.67936286683330e-02
 7.87934606557551e-01  6.10841233328612e-02
