                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.250000       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -7.49567721549158e-03
 9.77767368679772e-01 -3.44428220861031e-03
 9.55401813763763e-01 -5.23341427787233e-04
 9.32959816540271e-01  1.03581089361804e-03
 9.10520558192558e-01  1.56580406313543e-03
 8.88158316072051e-01  8.58302627687962e-04
 8.65940122448388e-01 -5.98988561396570e-04
 8.43919566092582e-01 -2.90074709469153e-03
 8.22140657720116e-01 -5.94095915455901e-03
 8.00640748880898e-01 -9.91413844502041e-03
 7.79456308382324e-01 -1.46325609015449e-02
 7.58600007981907e-01 -1.99592523733414e-02
 7.38088228124926e-01 -2.58318478595572e-02
 7.17918661655912e-01 -3.21283650902253e-02
 6.98079671437464e-01 -3.87308943490214e-02
 6.78559991606281e-01 -4.55467208500682e-02
 6.59344639255320e-01 -5.24821883914522e-02
 6.40421596438483e-01 -5.94622123026206e-02
 6.21773013107378e-01 -6.64012188784094e-02
 6.03384014506345e-01 -7.32252059244621e-02
 5.85245139914040e-01 -7.98768970257049e-02
 5.67344532751326e-01 -8.62930746046729e-02
 5.49680728027977e-01 -9.24388507593043e-02
 5.32247872194555e-01 -9.82669578595305e-02
 5.15048008800374e-01 -1.03750860851747e-01
 4.98082950083733e-01 -1.08863390455944e-01
 4.81360291283526e-01 -1.13595633624092e-01
 4.64887456037658e-01 -1.17939421939657e-01
 4.48669495632891e-01 -1.21878272412433e-01
 4.32716183105901e-01 -1.25430615720564e-01
 4.17038254092010e-01 -1.29072030445162e-01
 4.01642750750057e-01 -1.32268998478251e-01
 3.86541244665106e-01 -1.35033802084751e-01
 3.71740530239238e-01 -1.37355747689975e-01
 3.57252303639051e-01 -1.39268674974943e-01
 3.43079442847064e-01 -1.40758560126103e-01
 3.29231388663717e-01 -1.41853775188311e-01
 3.15712631582614e-01 -1.42545544783740e-01
 3.02527249061193e-01 -1.42390896633824e-01
 2.89680396145136e-01 -1.41796672408304e-01
 2.77174603156207e-01 -1.41099247447746e-01
 2.65011880636189e-01 -1.40268501072872e-01
 2.53193552967313e-01 -1.39287672014947e-01
 2.41720425190855e-01 -1.38143324718318e-01
 2.30591798633092e-01 -1.36824493808767e-01
 2.19807408681461e-01 -1.35326228745763e-01
 2.09365510284245e-01 -1.33655767268881e-01
 1.99263118212528e-01 -1.31823083683926e-01
 1.89496341584098e-01 -1.29877640773989e-01
 1.80063261716831e-01 -1.27778750244951e-01
 1.70958264253112e-01 -1.25549639662841e-01
 1.62176690327795e-01 -1.23195941391247e-01
 1.53714132280101e-01 -1.20730271294670e-01
 1.45565506736101e-01 -1.18163222167048e-01
 1.37723981052626e-01 -1.15507738045257e-01
 1.30183101468841e-01 -1.12774690798106e-01
 1.22936194671477e-01 -1.09977169784533e-01
 1.15976123590572e-01 -1.07124410497836e-01
 1.09295028326240e-01 -1.04226968281536e-01
 1.02888808650209e-01 -1.01286721955341e-01
 9.67487736547311e-02 -9.83169339444154e-02
 9.08662697976874e-02 -9.53269968378006e-02
 8.52364972096386e-02 -9.23185657808105e-02
 7.98514271560282e-02 -8.93014666134757e-02
 7.47047313896856e-02 -8.62794542761320e-02
 6.97855882982681e-02 -8.32655570904235e-02
 6.50905899860185e-02 -8.02574632614334e-02
 6.06121670841115e-02 -7.72608553930622e-02
 5.63409205241000e-02 -7.42839510411111e-02
 5.22742667443143e-02 -7.13240706905159e-02
 4.84058618330480e-02 -6.83863533326237e-02
 4.47266892591335e-02 -6.54760607382642e-02
 4.12365249449926e-02 -6.25892941427142e-02
 3.79247364973498e-02 -5.97351835902745e-02
 3.47806948375829e-02 -5.69196302049367e-02
 3.17950711570618e-02 -5.41527078051452e-02
 2.89677088082816e-02 -5.14285981571959e-02
 2.62945849588941e-02 -4.87430864618613e-02
 2.37710455301175e-02 -4.60980204602777e-02
 2.13982246027210e-02 -4.34896568834441e-02
 1.91714834562381e-02 -4.09201626502676e-02
 1.70800198613675e-02 -3.83912085377494e-02
 1.51234411488638e-02 -3.59029482887210e-02
 1.33035989161460e-02 -3.34519085758147e-02
 1.16129572779188e-02 -3.10415873575166e-02
 1.00358544970088e-02 -2.86789271071223e-02
 8.56118210708730e-03 -2.63632945210840e-02
 7.21995564961997e-03 -2.40825581026970e-02
 6.01299299252978e-03 -2.18295027354342e-02
 4.93367523972776e-03 -1.96155290216750e-02
 3.96820091973769e-03 -1.74453147875369e-02
 3.10814128250822e-03 -1.53173212825259e-02
 2.37550785057554e-03 -1.32329059157631e-02
 1.74597323531842e-03 -1.11927175550794e-02
 1.18156095134834e-03 -9.19573899970404e-03
 7.51930633409651e-04 -7.24903861748530e-03
 4.77747115081841e-04 -5.35471096944737e-03
 2.43346108671979e-04 -3.50500849291201e-03
 8.15190822453419e-05 -1.71165672626272e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.57350870694233e-05  1.73888577186540e-03
 2.04218692551282e-04  3.52987141490200e-03
 3.89603039892552e-04  5.38153692377294e-03
 6.01678325891148e-04  7.28918746647544e-03
 9.22271630072414e-04  9.25990835015369e-03
 1.33558639654996e-03  1.12895954955889e-02
 1.80810376195666e-03  1.33715008895775e-02
 2.38801803542756e-03  1.55104586717951e-02
 3.07971049372773e-03  1.77009615295195e-02
 3.87571806268728e-03  1.99347273750869e-02
 4.80695148576032e-03  2.22128727276985e-02
 5.85686357371556e-03  2.45371381678706e-02
 7.01960933770249e-03  2.69052741262889e-02
 8.31580033901393e-03  2.93178549602545e-02
 9.70752807007253e-03  3.17791932641293e-02
 1.12270615720024e-02  3.42846666309080e-02
 1.28790358127707e-02  3.68283411667601e-02
 1.46747872590079e-02  3.94077423301966e-02
 1.66083771940517e-02  4.20235637080873e-02
 1.86865212005599e-02  4.46715526466861e-02
 2.08975257314738e-02  4.73707473058997e-02
 2.32334893478785e-02  5.01339825521798e-02
 2.57196334869472e-02  5.29368073921797e-02
 2.83635358273207e-02  5.57763742419720e-02
 3.11783711448736e-02  5.86381512918493e-02
 3.41726856281781e-02  6.15212771874864e-02
 3.73414426965123e-02  6.44311451408228e-02
 4.06940542538237e-02  6.73612591814399e-02
 4.42378468553020e-02  7.03078938346471e-02
 4.79751576382583e-02  7.32708451495277e-02
 5.19135127428072e-02  7.62450556991474e-02
 5.60602615278907e-02  7.92256455400282e-02
 6.04156656243449e-02  8.22153743944386e-02
 6.49905286538041e-02  8.52015860415499e-02
 6.97896738906554e-02  8.81837386729446e-02
 7.48165172292401e-02  9.11617781065367e-02
 8.00828271609169e-02  9.41193338604383e-02
 8.55909271175864e-02  9.70579923226147e-02
 9.13483806657691e-02  9.99704526105510e-02
 9.73626940222668e-02  1.02847358280975e-01
 1.03640014790749e-01  1.05680990818853e-01
 1.10184529816512e-01  1.08468957096238e-01
 1.17002444147255e-01  1.11203466053873e-01
 1.24101585388769e-01  1.13869231811284e-01
 1.31488884032647e-01  1.16456941933479e-01
 1.39166756813903e-01  1.18965689776902e-01
 1.47141359303579e-01  1.21385253422014e-01
 1.55420011686656e-01  1.23697678073386e-01
 1.64006591939594e-01  1.25894419363421e-01
 1.72904038603746e-01  1.27971771128749e-01
 1.82118259327173e-01  1.29911843165860e-01
 1.91650346770139e-01  1.31718656219166e-01
 2.01504584973784e-01  1.33381915508455e-01
 2.11683777168474e-01  1.34911027652087e-01
 2.22190656452860e-01  1.36274755081679e-01
 2.33026964268894e-01  1.37445641142354e-01
 2.44194541570981e-01  1.38415632627606e-01
 2.55693539968798e-01  1.39202302122878e-01
 2.67524597672359e-01  1.39791264166213e-01
 2.79688037693765e-01  1.40201394867296e-01
 2.92182941929953e-01  1.40432629309196e-01
 3.05008849642094e-01  1.40490989334525e-01
 3.18165082817217e-01  1.40384149444894e-01
 3.31650842744794e-01  1.40104643442699e-01
 3.45464968314959e-01  1.39685117010634e-01
 3.59605698744643e-01  1.38537552533865e-01
 3.74071072566995e-01  1.37112965216077e-01
 3.88859434402682e-01  1.35450822858232e-01
 4.03967999999916e-01  1.33700165951751e-01
 4.19395106153386e-01  1.31907740139636e-01
 4.35136405712962e-01  1.29895358065479e-01
 4.51189563749179e-01  1.27672519031038e-01
 4.67549591136262e-01  1.25231974074203e-01
 4.84215286424552e-01  1.22596806514880e-01
 5.01180282118545e-01  1.19758959607814e-01
 5.18439615162371e-01  1.16723022879854e-01
 5.35988204666057e-01  1.13494881241802e-01
 5.53821129026972e-01  1.10086030627274e-01
 5.71930286559169e-01  1.06493438760979e-01
 5.90312659324065e-01  1.02742921241712e-01
 6.08958762242674e-01  9.88305944945913e-02
 6.27861166425752e-01  9.47658752351257e-02
 6.47010364218863e-01  9.05520885586280e-02
 6.66398715435013e-01  8.62038398055924e-02
 6.86016030870502e-01  8.17271081115271e-02
 7.05851627522996e-01  7.71288747367658e-02
 7.25895271289730e-01  7.24207559620194e-02
 7.46136754702690e-01  6.76173906880007e-02
 7.66564400322534e-01  6.27294894864008e-02
 7.87166549540966e-01  5.77699767863737e-02
 8.07932335521037e-01  5.27577407457699e-02
 8.28850942874732e-01  4.77140795494231e-02
