                   201   NumCoords   ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).  Set to zero if coordinates not included.
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
 0.376511       0
! coordinates of airfoil shape
! interpolation to 200 points
!  x/c        y/c
 1.00000000000000e+00 -6.80731775177917e-02
 9.89391112229287e-01 -8.08405575268406e-02
 9.78553399325171e-01 -9.50611215945488e-02
 9.67505975708046e-01 -1.10802209489017e-01
 9.56248254643311e-01 -1.27181668225951e-01
 9.44867812342888e-01 -1.43056498099349e-01
 9.33319210194576e-01 -1.59143262824769e-01
 9.21556943238699e-01 -1.75426598899344e-01
 9.09597918809793e-01 -1.91752703181662e-01
 8.97617879409385e-01 -2.08086520192090e-01
 8.85274446640582e-01 -2.24249064739778e-01
 8.72590871028970e-01 -2.39422785216992e-01
 8.59678043908257e-01 -2.53272496956321e-01
 8.46377517074686e-01 -2.67035483551829e-01
 8.32645613704896e-01 -2.84182201750037e-01
 8.18560953137559e-01 -3.00687405796943e-01
 8.04134022935812e-01 -3.16577794159218e-01
 7.89247580476761e-01 -3.31821292498826e-01
 7.73967923502579e-01 -3.46420849339000e-01
 7.58364843791948e-01 -3.59764656888892e-01
 7.42445815813901e-01 -3.72463107180162e-01
 7.26140713225888e-01 -3.84465193773235e-01
 7.09447235261527e-01 -3.95738547497213e-01
 6.92566840613505e-01 -4.06470768826478e-01
 6.75350664188115e-01 -4.16428669000154e-01
 6.57961851365038e-01 -4.25770666780221e-01
 6.40273482350585e-01 -4.34297348297871e-01
 6.22487877815143e-01 -4.42213326274297e-01
 6.04467556621448e-01 -4.49241711903728e-01
 5.86348399359718e-01 -4.55580263101010e-01
 5.68344390875753e-01 -4.61175153999442e-01
 5.50316926108525e-01 -4.65895744947860e-01
 5.32284393680298e-01 -4.69907093745865e-01
 5.14276030372705e-01 -4.73132371297443e-01
 4.96306167611493e-01 -4.75583098889937e-01
 4.78416845133488e-01 -4.77224404035820e-01
 4.60658688504064e-01 -4.78109131243295e-01
 4.43046411988212e-01 -4.78306162709242e-01
 4.25637670889077e-01 -4.77710351096635e-01
 4.08442010288892e-01 -4.76319393343761e-01
 3.91486560819899e-01 -4.74498127175672e-01
 3.74832396936381e-01 -4.71800317876437e-01
 3.58486544834322e-01 -4.68455717928310e-01
 3.42439458961203e-01 -4.64673894149613e-01
 3.26735974932914e-01 -4.60272770248113e-01
 3.11422874826485e-01 -4.55301446678699e-01
 2.96467384234519e-01 -4.49828570041980e-01
 2.81940880721395e-01 -4.43850002166838e-01
 2.67782848682311e-01 -4.37477024238623e-01
 2.54010094404558e-01 -4.30770713596646e-01
 2.40700137391974e-01 -4.23549647756871e-01
 2.27772688998350e-01 -4.16091039258238e-01
 2.15325395230320e-01 -4.08205775564977e-01
 2.03242663194806e-01 -4.00119625727548e-01
 1.91630305840553e-01 -3.91735697868119e-01
 1.80437383904226e-01 -3.83088839828553e-01
 1.69653968450145e-01 -3.74282247250972e-01
 1.59318009819581e-01 -3.65241230831500e-01
 1.49417069195541e-01 -3.56019193827448e-01
 1.39888237817470e-01 -3.46709319401059e-01
 1.30815357701158e-01 -3.37229572518252e-01
 1.22123099119326e-01 -3.27665458183113e-01
 1.13838749316618e-01 -3.18014500180549e-01
 1.05959633430056e-01 -3.08291892842466e-01
 9.84623603943314e-02 -2.98510571645590e-01
 9.13165633080061e-02 -2.88724692818898e-01
 8.45775162316487e-02 -2.78896921802144e-01
 7.81806810874574e-02 -2.69076469052508e-01
 7.21384253947422e-02 -2.59301047060763e-01
 6.63904284890056e-02 -2.49554149677925e-01
 6.09967509749863e-02 -2.39831826622565e-01
 5.59351989666226e-02 -2.30141007670529e-01
 5.11349658903074e-02 -2.20516842048203e-01
 4.65915655552980e-02 -2.10975289711648e-01
 4.24168175614039e-02 -2.01465959088685e-01
 3.84471162000911e-02 -1.92058243928035e-01
 3.47648968285760e-02 -1.82732499982691e-01
 3.13125653173275e-02 -1.73498633027945e-01
 2.80356259999566e-02 -1.64383526643935e-01
 2.50314541609469e-02 -1.55361596776136e-01
 2.21875646640680e-02 -1.46455495424397e-01
 1.96229746837946e-02 -1.37647812703695e-01
 1.71795988132156e-02 -1.28974505635043e-01
 1.49808064133682e-02 -1.20401810307979e-01
 1.29458077276034e-02 -1.11955058622681e-01
 1.11522173612582e-02 -1.03621865089053e-01
 9.49074480966986e-03 -9.54115488627263e-02
 8.00615931686722e-03 -8.73231955358170e-02
 6.68299344596258e-03 -7.93615159072016e-02
 5.50802779481816e-03 -7.15181836051763e-02
 4.41477142142793e-03 -6.37989238809278e-02
 3.53230262870568e-03 -5.61935221659123e-02
 2.75951919611165e-03 -4.87008649679209e-02
 2.03091014860339e-03 -4.13088542331574e-02
 1.41745980055301e-03 -3.38842718930572e-02
 9.42334342018745e-04 -2.61538657615510e-02
 6.05114920989327e-04 -1.95287426269580e-02
 3.45098519090999e-04 -1.30833402958759e-02
 1.19357302963420e-04 -6.47552328248052e-03
 0.00000000000000e+00  0.00000000000000e+00
 7.57667902554415e-06  6.47676858927856e-03
 1.27832444064087e-04  1.30848743594635e-02
 4.02254607106584e-04  1.98211708809033e-02
 6.47458742202771e-04  2.66903702474907e-02
 1.04872336999447e-03  3.36882381174679e-02
 1.57821842058825e-03  4.08215909969668e-02
 2.21630597175632e-03  4.80877589921566e-02
 2.97418778592138e-03  5.54813398851302e-02
 3.79224824406439e-03  6.30129278762473e-02
 4.71215729286357e-03  7.06824250039145e-02
 5.80889546348790e-03  7.84784005255899e-02
 6.98040124505323e-03  8.64084524028528e-02
 8.28093922976557e-03  9.44752019464856e-02
 9.76427480134383e-03  1.02669291726818e-01
 1.14056039748627e-02  1.10986708310656e-01
 1.32312422043795e-02  1.19430827178390e-01
 1.52656638241699e-02  1.27995773832710e-01
 1.75033633845308e-02  1.36672790564811e-01
 1.99548727829237e-02  1.45463808081726e-01
