   3.0000000e+00   2.5095633e+00   6.4713067e-01   4.9224854e+00   6.6011158e-01   2.1737419e+00
   4.0000000e+00   4.1710055e+00   1.4610238e+00   7.4853921e+00   1.0553822e+00   3.0780039e+00
   5.0000000e+00   6.1714946e+00   2.2206494e+00   1.0078505e+01   1.3533378e+00   4.0314383e+00
   6.0000000e+00   8.2114063e+00   3.8915567e+00   1.3621360e+01   1.7267644e+00   4.9627178e+00
   7.0000000e+00   1.0729563e+01   5.0986580e+00   1.6305991e+01   1.9066810e+00   5.7262074e+00
   8.0000000e+00   1.3489985e+01   7.3953015e+00   1.9504397e+01   2.0172815e+00   6.2482548e+00
   9.0000000e+00   1.4797450e+01   8.5863800e+00   2.1271143e+01   2.0058637e+00   6.5727703e+00
   1.0000000e+01   1.5532716e+01   9.4395963e+00   2.1788253e+01   1.9766810e+00   6.4648714e+00
   1.1000000e+01   1.5448453e+01   8.1567240e+00   2.2630795e+01   2.2920736e+00   7.5616979e+00
   1.2000000e+01   1.3730360e+01   5.6529705e+00   2.1971504e+01   2.8009840e+00   8.4288034e+00
   1.3000000e+01   1.1784046e+01   3.7774161e+00   2.0755961e+01   2.8079565e+00   8.7616479e+00
   1.4000000e+01   1.0379798e+01   2.4968991e+00   1.9305474e+01   2.8122789e+00   8.6855445e+00
   1.5000000e+01   8.6902499e+00   6.1918340e-01   1.7656994e+01   2.7237367e+00   8.7864135e+00
   1.6000000e+01   7.2824373e+00  -9.8874503e-01   1.6207986e+01   2.7151096e+00   8.8502158e+00
   1.7000000e+01   6.4308477e+00  -2.0785438e+00   1.4818820e+01   2.7445984e+00   8.7043800e+00
   1.8000000e+01   5.2405092e+00  -3.2647893e+00   1.3912270e+01   2.7275866e+00   8.9584961e+00
   1.9000000e+01   4.2653545e+00  -3.9565017e+00   1.3706037e+01   2.7617773e+00   9.1137955e+00
   2.0000000e+01   3.4465804e+00  -5.0452047e+00   1.2601056e+01   2.8432265e+00   9.2694887e+00
   2.1000000e+01   2.7185462e+00  -6.2611790e+00   1.2185692e+01   2.8813171e+00   9.5695605e+00
   2.2000000e+01   1.8982684e+00  -7.1300560e+00   1.1123111e+01   2.9010490e+00   9.6215870e+00
   2.3000000e+01   1.2278175e+00  -7.5451762e+00   1.1618231e+01   3.0381832e+00   9.9979516e+00
   2.4000000e+01   6.0747206e-01  -8.6075054e+00   1.0859040e+01   3.1067153e+00   1.0208058e+01
   2.5000000e+01  -9.5186540e-02  -8.9692109e+00   9.9195820e+00   3.0210029e+00   9.8799466e+00
