   3.0000000e+00  -2.9185757e+06  -4.9936295e+06  -1.2337483e+06   7.5892764e+05   1.8849079e+06
   4.0000000e+00  -5.2705007e+06  -7.8809227e+06  -3.3297136e+06   1.1685865e+06   2.2618741e+06
   5.0000000e+00  -8.0687396e+06  -1.1350686e+07  -5.3664290e+06   1.4762015e+06   2.9754146e+06
   6.0000000e+00  -1.1029787e+07  -1.6094386e+07  -7.6268204e+06   2.2136921e+06   4.2314811e+06
   7.0000000e+00  -1.5032101e+07  -2.0536322e+07  -1.0625436e+07   2.6207677e+06   4.9569311e+06
   8.0000000e+00  -2.0174980e+07  -2.6698485e+07  -1.4188927e+07   3.1712440e+06   6.2893770e+06
   9.0000000e+00  -2.3976910e+07  -3.0958123e+07  -1.7338177e+07   3.2500504e+06   6.8589343e+06
   1.0000000e+01  -2.7589632e+07  -3.2174242e+07  -2.0697198e+07   3.2299527e+06   5.8183068e+06
   1.1000000e+01  -3.0154464e+07  -3.2639093e+07  -2.4244480e+07   1.9727257e+06   4.3653893e+06
   1.2000000e+01  -3.1127393e+07  -3.2743129e+07  -2.7531013e+07   8.4364793e+05   2.6848925e+06
   1.3000000e+01  -3.1212293e+07  -3.2839164e+07  -2.9623682e+07   6.0172647e+05   1.6869905e+06
   1.4000000e+01  -3.1220201e+07  -3.3010098e+07  -2.9673215e+07   6.3852142e+05   1.7568006e+06
   1.5000000e+01  -3.1224825e+07  -3.3183609e+07  -2.9652907e+07   6.6249179e+05   1.8333497e+06
   1.6000000e+01  -3.1211457e+07  -3.3363253e+07  -2.9490961e+07   7.2404123e+05   2.0015058e+06
   1.7000000e+01  -3.1215537e+07  -3.3374400e+07  -2.9457962e+07   7.4674500e+05   2.0421131e+06
   1.8000000e+01  -3.1197124e+07  -3.3403769e+07  -2.9287120e+07   7.6162891e+05   2.1501214e+06
   1.9000000e+01  -3.1175031e+07  -3.3512604e+07  -2.9039134e+07   8.2781280e+05   2.3125530e+06
   2.0000000e+01  -3.1224309e+07  -3.3885547e+07  -2.9078724e+07   8.7548747e+05   2.5027081e+06
   2.1000000e+01  -3.1204866e+07  -3.4116693e+07  -2.8977849e+07   9.3571663e+05   2.6380301e+06
   2.2000000e+01  -3.1212341e+07  -3.3984516e+07  -2.8872045e+07   9.7771131e+05   2.6707450e+06
   2.3000000e+01  -3.1214815e+07  -3.4552676e+07  -2.8791237e+07   1.0529242e+06   3.0081028e+06
   2.4000000e+01  -3.1203206e+07  -3.4490916e+07  -2.8598716e+07   1.1018612e+06   3.0750685e+06
   2.5000000e+01  -3.1212790e+07  -3.4486773e+07  -2.8317362e+07   1.0877299e+06   3.1896920e+06
