   3.0000000e+00   1.2404425e+04   3.3976355e+03   2.3720659e+04   3.1586837e+03   1.0322352e+04
   4.0000000e+00   1.9722979e+04   6.5380746e+03   3.5807591e+04   4.9341298e+03   1.4865404e+04
   5.0000000e+00   2.8775035e+04   1.1042869e+04   4.7159983e+04   6.2954812e+03   1.8570803e+04
   6.0000000e+00   3.8256185e+04   1.7721718e+04   6.5937173e+04   8.3581861e+03   2.4611380e+04
   7.0000000e+00   5.0271713e+04   2.3707234e+04   7.9990773e+04   9.5144141e+03   2.8961582e+04
   8.0000000e+00   6.4001222e+04   3.2426844e+04   9.6966062e+04   1.0581733e+04   3.2973610e+04
   9.0000000e+00   7.1584541e+04   3.9385153e+04   1.0769413e+05   1.0627177e+04   3.5318790e+04
   1.0000000e+01   7.7211569e+04   4.3016812e+04   1.1191102e+05   1.0523057e+04   3.5780567e+04
   1.1000000e+01   7.9387743e+04   4.2673080e+04   1.1793435e+05   1.1037529e+04   3.9347702e+04
   1.2000000e+01   7.3864117e+04   3.2299740e+04   1.1582571e+05   1.2804123e+04   4.3297700e+04
   1.3000000e+01   6.6424426e+04   2.5263082e+04   1.0822608e+05   1.2747079e+04   4.3315433e+04
   1.4000000e+01   6.0978963e+04   1.7777048e+04   1.0429824e+05   1.2899989e+04   4.4970895e+04
   1.5000000e+01   5.4256261e+04   9.6891782e+03   9.7579804e+04   1.2980827e+04   4.6257154e+04
   1.6000000e+01   4.9282390e+04   2.2386834e+03   9.3877227e+04   1.3501862e+04   4.8270880e+04
   1.7000000e+01   4.6232937e+04  -1.3628739e+02   8.9736285e+04   1.3567529e+04   4.7939686e+04
   1.8000000e+01   4.2123174e+04  -6.8332618e+03   8.6903430e+04   1.4038770e+04   5.0326703e+04
   1.9000000e+01   3.8832310e+04  -1.1368653e+04   8.7831111e+04   1.4650766e+04   5.2994211e+04
   2.0000000e+01   3.6164087e+04  -1.4954142e+04   8.7161920e+04   1.5264851e+04   5.4669123e+04
   2.1000000e+01   3.3909787e+04  -1.8381688e+04   8.4159698e+04   1.5477327e+04   5.5627068e+04
   2.2000000e+01   3.1458367e+04  -2.2147867e+04   8.3131875e+04   1.6095997e+04   5.7019375e+04
   2.3000000e+01   2.9399773e+04  -2.8207570e+04   8.6205405e+04   1.7050537e+04   6.1399857e+04
   2.4000000e+01   2.7540470e+04  -2.9620695e+04   8.3664818e+04   1.7709685e+04   6.2503878e+04
   2.5000000e+01   2.5591433e+04  -3.3897849e+04   8.4593547e+04   1.7408175e+04   6.3124958e+04
