   3.0000000e+00  -9.9904999e+00  -1.1834684e+02   7.1672065e+01   2.9663639e+01   9.8769731e+01
   4.0000000e+00   2.0656002e+00  -1.1730342e+02   1.5870418e+02   4.3407633e+01   1.4983306e+02
   5.0000000e+00   1.4944594e+01  -1.8630710e+02   2.5538505e+02   8.3996399e+01   2.4921939e+02
   6.0000000e+00   3.2158463e+01  -2.6657301e+02   4.1711906e+02   1.3421023e+02   3.9667160e+02
   7.0000000e+00   5.6004399e+01  -3.5732538e+02   5.6480160e+02   1.9890437e+02   5.4754731e+02
   8.0000000e+00   8.3398543e+01  -4.6066152e+02   7.2684551e+02   2.6847350e+02   7.1412609e+02
   9.0000000e+00   9.9396707e+01  -5.1848457e+02   8.4815378e+02   3.0549196e+02   8.1448816e+02
   1.0000000e+01   1.1444122e+02  -5.4082854e+02   9.1807111e+02   3.2969899e+02   8.7696464e+02
   1.1000000e+01   1.1137120e+02  -5.8404832e+02   9.8337030e+02   3.3548779e+02   9.2726218e+02
   1.2000000e+01   5.7788129e+01  -6.0651524e+02   9.2645689e+02   3.0350608e+02   8.9465411e+02
   1.3000000e+01   5.4392387e+00  -5.2662070e+02   8.6902330e+02   2.6000156e+02   8.0241514e+02
   1.4000000e+01  -3.7625113e+01  -5.1797933e+02   7.6742240e+02   2.2298789e+02   7.3312155e+02
   1.5000000e+01  -8.4767596e+01  -5.0871174e+02   7.1073084e+02   1.8806577e+02   6.6370200e+02
   1.6000000e+01  -1.2069496e+02  -5.2008691e+02   6.1375608e+02   1.5769737e+02   6.0382460e+02
   1.7000000e+01  -1.3945857e+02  -5.2725374e+02   4.7762101e+02   1.4262890e+02   5.3661408e+02
   1.8000000e+01  -1.6419102e+02  -5.9538045e+02   4.3226875e+02   1.2501851e+02   5.2723008e+02
   1.9000000e+01  -1.7983601e+02  -6.4305666e+02   3.7583681e+02   1.1772136e+02   5.2393818e+02
   2.0000000e+01  -1.8844293e+02  -6.8787965e+02   3.5066684e+02   1.1660396e+02   5.3080627e+02
   2.1000000e+01  -1.9217162e+02  -7.1133191e+02   3.3938438e+02   1.1662828e+02   5.4218635e+02
   2.2000000e+01  -1.9727505e+02  -7.6978454e+02   3.1612887e+02   1.2013985e+02   5.6615168e+02
   2.3000000e+01  -1.9637729e+02  -7.9361832e+02   3.7249793e+02   1.2819606e+02   6.0694687e+02
   2.4000000e+01  -1.9356235e+02  -8.1396729e+02   4.2965378e+02   1.3487044e+02   6.4173481e+02
   2.5000000e+01  -1.9075666e+02  -8.4834791e+02   4.7191483e+02   1.4122412e+02   6.7971404e+02
