3.000000000000000000e+00 2.985989886279835748e+00 5.989369192516819318e+00 1.227365256092727730e+00 6.926460200393810274e-01 0.000000000000000000e+00
4.000000000000000000e+00 4.775602761579563982e+00 9.644523723654282676e+00 1.265580532058168117e+00 1.278560651668139592e+00 0.000000000000000000e+00
5.000000000000000000e+00 7.086272103419832824e+00 1.271025934538971569e+01 2.477731285466018729e+00 1.400039114295400511e+00 0.000000000000000000e+00
6.000000000000000000e+00 1.005434461150969305e+01 1.648397330090882562e+01 4.971947130531586545e+00 1.934402764336829117e+00 0.000000000000000000e+00
7.000000000000000000e+00 1.340081602941270233e+01 1.994818600927587227e+01 6.267193608273320393e+00 2.254720775700949975e+00 0.000000000000000000e+00
8.000000000000000000e+00 1.625477404816293259e+01 2.327205307487122710e+01 7.158183214086458968e+00 2.695833857275824030e+00 0.000000000000000000e+00
9.000000000000000000e+00 1.853482822497895910e+01 2.443614205677418383e+01 1.026517206795231552e+01 2.308848652778045185e+00 0.000000000000000000e+00
1.000000000000000000e+01 1.969873106834674559e+01 2.566710961762461807e+01 9.965820907160962250e+00 2.002864632083571461e+00 0.000000000000000000e+00
1.100000000000000000e+01 1.949647413357486059e+01 2.561753617353224044e+01 7.154763446284372996e+00 2.598103151840773339e+00 0.000000000000000000e+00
1.200000000000000000e+01 1.760876028974976393e+01 2.671870515467910678e+01 4.501143359490341389e+00 3.406192856387957324e+00 0.000000000000000000e+00
1.300000000000000000e+01 1.537169248912673147e+01 2.635180171250960868e+01 4.611911910366701228e+00 3.849614061993759773e+00 0.000000000000000000e+00
1.400000000000000000e+01 1.264996181263155783e+01 2.464169613523918656e+01 2.745226467155923888e+00 3.361485871521761926e+00 0.000000000000000000e+00
1.500000000000000000e+01 1.096969378735836642e+01 2.402731532057845243e+01 -1.491287900371535691e-01 3.293044812329334547e+00 0.000000000000000000e+00
1.600000000000000000e+01 9.511952652941575437e+00 2.540676713618817217e+01 -7.254954480795102745e-01 3.436722931652068880e+00 0.000000000000000000e+00
1.700000000000000000e+01 7.978840725239815690e+00 1.899327143378609861e+01 -3.709684065475820525e+00 3.230642522164754116e+00 0.000000000000000000e+00
1.800000000000000000e+01 6.677433610929103480e+00 1.857899307777867293e+01 -3.942650432138502303e+00 3.215569054735744725e+00 0.000000000000000000e+00
1.900000000000000000e+01 5.511100031388148857e+00 1.790903459112216112e+01 -5.994786451660466753e+00 3.321795144767288210e+00 0.000000000000000000e+00
2.000000000000000000e+01 4.511843570602414033e+00 1.598527778135153099e+01 -7.873699848507725640e+00 3.270801029568843443e+00 0.000000000000000000e+00
2.100000000000000000e+01 3.693492537264555953e+00 1.562873071258465174e+01 -8.090329911319891210e+00 3.476000493230718025e+00 0.000000000000000000e+00
2.200000000000000000e+01 2.766492076311324766e+00 1.567268281440301969e+01 -9.068387225373026439e+00 3.575502362910446763e+00 0.000000000000000000e+00
2.300000000000000000e+01 1.891784261306341364e+00 1.322171137681201003e+01 -9.272606993384636453e+00 3.425593211768338975e+00 0.000000000000000000e+00
2.400000000000000000e+01 1.297386343835551514e+00 1.435878274105141372e+01 -1.043844115235685699e+01 3.608235241096037882e+00 0.000000000000000000e+00
2.500000000000000000e+01 4.117492395247978609e-01 1.360675863440397926e+01 -1.166025329534086374e+01 3.598778266071311904e+00 0.000000000000000000e+00
