3.000000000000000000e+00 2.558987896915726829e+06 4.714174905671205372e+06 7.194760026074743364e+05 7.714391398823051713e+05 0.000000000000000000e+00
4.000000000000000000e+00 4.699670048506683670e+06 8.222972595548826270e+06 1.759990996960408986e+06 1.228947663490984356e+06 0.000000000000000000e+00
5.000000000000000000e+00 7.135252108291290700e+06 1.064920545011325739e+07 3.586203068287949078e+06 1.277286879103380023e+06 0.000000000000000000e+00
6.000000000000000000e+00 1.040847804292096384e+07 1.594109392138146982e+07 6.240142353979412466e+06 1.935461587443453027e+06 0.000000000000000000e+00
7.000000000000000000e+00 1.437758820271766931e+07 2.065763372760647535e+07 8.425665810404088348e+06 2.386675524503410328e+06 0.000000000000000000e+00
8.000000000000000000e+00 1.833434909025150165e+07 2.830366118466671556e+07 9.821721622335586697e+06 3.718205929316446185e+06 0.000000000000000000e+00
9.000000000000000000e+00 2.258230997584376112e+07 3.228790639202916622e+07 1.324520808965530433e+07 4.105210592314164620e+06 0.000000000000000000e+00
1.000000000000000000e+01 2.730126118326032534e+07 3.430283081633437425e+07 1.492283246329575963e+07 3.610575629455299582e+06 0.000000000000000000e+00
1.100000000000000000e+01 3.012295183955675736e+07 3.434485528479749709e+07 2.155147728591277078e+07 2.499158931524386629e+06 0.000000000000000000e+00
1.200000000000000000e+01 3.114746887021600828e+07 3.436755488357307017e+07 2.522903801505592465e+07 1.319284227313706186e+06 0.000000000000000000e+00
1.300000000000000000e+01 3.105734632350639999e+07 3.436042249746664613e+07 2.748179887546172366e+07 1.180903822326852474e+06 0.000000000000000000e+00
1.400000000000000000e+01 3.120835049713141099e+07 3.441989132529688627e+07 2.813229451952768117e+07 1.118075811937090475e+06 0.000000000000000000e+00
1.500000000000000000e+01 3.115827999790468812e+07 3.440135450782993436e+07 2.819083656923376396e+07 1.131839203317372361e+06 0.000000000000000000e+00
1.600000000000000000e+01 3.116699299422489107e+07 3.438683685185722262e+07 2.843134471323997527e+07 1.091327548539879732e+06 0.000000000000000000e+00
1.700000000000000000e+01 3.117317173052040860e+07 3.444557879006967694e+07 2.782503850389755890e+07 1.147647313425322995e+06 0.000000000000000000e+00
1.800000000000000000e+01 3.116886934967798367e+07 3.441829461029905081e+07 2.807255453116477653e+07 1.163652987021817593e+06 0.000000000000000000e+00
1.900000000000000000e+01 3.121764084532248974e+07 3.448935363739028573e+07 2.809323495809824020e+07 1.194699514952194877e+06 0.000000000000000000e+00
2.000000000000000000e+01 3.120060415250984952e+07 3.445827440791319311e+07 2.839777190094427019e+07 1.114784325138028245e+06 0.000000000000000000e+00
2.100000000000000000e+01 3.125249658458819985e+07 3.449307690645997971e+07 2.797281751576357707e+07 1.188451396349281771e+06 0.000000000000000000e+00
2.200000000000000000e+01 3.124935410277782008e+07 3.451883744590944797e+07 2.740721336272847280e+07 1.253291037656595698e+06 0.000000000000000000e+00
2.300000000000000000e+01 3.120020534054023027e+07 3.454064841758270562e+07 2.766588187922255695e+07 1.136075972315111896e+06 0.000000000000000000e+00
2.400000000000000000e+01 3.122058301498675719e+07 3.456761000418931991e+07 2.741682599119557068e+07 1.209960183454224141e+06 0.000000000000000000e+00
2.500000000000000000e+01 3.121708553212996200e+07 3.461524922533779591e+07 2.804075632058731839e+07 1.176314461465002736e+06 0.000000000000000000e+00
