3.000000000000000000e+00 8.481968924066805048e+05 3.203230317234565318e+07 -2.985165654796247929e+07 2.101458029934814945e+07 4.231396995981472731e+07
4.000000000000000000e+00 1.359395341445536353e+06 3.432013078170873970e+07 -3.028515572757852450e+07 2.102797879545361921e+07 4.370803254478994012e+07
5.000000000000000000e+00 2.318982292396263685e+06 3.503464964738625288e+07 -3.024676169442168623e+07 2.109549579552221671e+07 4.488364245248228312e+07
6.000000000000000000e+00 3.572238559562783223e+06 3.827092743789922446e+07 -2.989960637668481097e+07 2.114269429482210055e+07 4.613635100194738060e+07
7.000000000000000000e+00 5.168933281172328629e+06 4.197557770945341140e+07 -2.900384495951660722e+07 2.128780722596364096e+07 4.734235753067748994e+07
8.000000000000000000e+00 6.834920628389344551e+06 4.349130025123093277e+07 -2.907465137558808923e+07 2.133361251678950712e+07 4.807597366112372279e+07
9.000000000000000000e+00 7.867833680868077092e+06 4.429879400498925894e+07 -2.838718200713700801e+07 2.150487191302794218e+07 4.918850144174129516e+07
1.000000000000000000e+01 7.712518954657434486e+06 4.515895432552777231e+07 -3.080736312610643357e+07 2.177575943612254038e+07 5.064513527662587911e+07
1.100000000000000000e+01 6.536678975799658336e+06 4.688946852396379411e+07 -3.616118314458108693e+07 2.188499329372311756e+07 5.199259087459230423e+07
1.200000000000000000e+01 4.212337044572300278e+06 4.436438860451954603e+07 -3.744684848722837865e+07 2.199741780106906965e+07 5.268941079919013381e+07
1.300000000000000000e+01 2.586953269783894066e+06 4.369053877433020622e+07 -3.814972063885964453e+07 2.184787168749506399e+07 5.264845240406382829e+07
1.400000000000000000e+01 9.787849976412117248e+05 4.083022343038820475e+07 -3.970981192791380733e+07 2.155320549119553342e+07 5.215426998739290237e+07
1.500000000000000000e+01 2.480162017677912954e+05 3.823689058460040390e+07 -3.751675938783973455e+07 2.156173281754486635e+07 5.213032558908931166e+07
1.600000000000000000e+01 -1.623028784591551521e+05 3.951453880215939134e+07 -3.871828950076848269e+07 2.139944309245019779e+07 5.234788002379240841e+07
1.700000000000000000e+01 -5.129031135926473071e+05 3.783381539714156091e+07 -4.394757857008241862e+07 2.130614625685344636e+07 5.233225590321439505e+07
1.800000000000000000e+01 -6.446423158293935703e+05 3.741752048858457804e+07 -3.879852018620299548e+07 2.106343798938698694e+07 5.210066744145404547e+07
1.900000000000000000e+01 -6.467199715981319314e+05 3.771681456790304184e+07 -4.180906750175113231e+07 2.096725926024195924e+07 5.182291281238586456e+07
2.000000000000000000e+01 -6.318470042862402042e+05 3.904705070751523226e+07 -4.135553923814394325e+07 2.084237701248826459e+07 5.195937319647844881e+07
2.100000000000000000e+01 -5.526212501448417315e+05 3.735977954752770811e+07 -3.968197446971116215e+07 2.066529603635599092e+07 5.175771930568268150e+07
2.200000000000000000e+01 -4.216245515556868049e+05 4.005154658037739247e+07 -3.936816122602919489e+07 2.051221758271471038e+07 5.172906793737936020e+07
2.300000000000000000e+01 -3.499053374611714389e+05 4.031105683325117826e+07 -4.118840601717633009e+07 2.041539366003239527e+07 5.204144344204697758e+07
2.400000000000000000e+01 -1.796565169252944179e+05 3.908544943078964204e+07 -4.229990864653320611e+07 2.033785306051493809e+07 5.214442610326578468e+07
2.500000000000000000e+01 -6.178767870823047815e+03 3.921425982822735608e+07 -3.939965167290437967e+07 2.015541614150864258e+07 5.166385624545861036e+07
