3.000000000000000000e+00 2.559042143892603461e+06 4.717158163022950292e+06 7.187311971352380933e+05 7.718855818693628535e+05 0.000000000000000000e+00
4.000000000000000000e+00 4.699736674275759608e+06 8.225915862311609089e+06 1.757201927208534908e+06 1.229713161362440325e+06 0.000000000000000000e+00
5.000000000000000000e+00 7.135169668029069901e+06 1.065649053974016570e+07 3.586750988497747574e+06 1.278014540950980969e+06 0.000000000000000000e+00
6.000000000000000000e+00 1.040851361316503584e+07 1.594063141260523722e+07 6.239845324296387844e+06 1.936749798493967159e+06 0.000000000000000000e+00
7.000000000000000000e+00 1.437768149983961321e+07 2.063605025845686346e+07 8.431664953036244959e+06 2.388353289394295309e+06 0.000000000000000000e+00
8.000000000000000000e+00 1.833409836041954160e+07 2.828318971332337707e+07 9.822907912484390661e+06 3.720188591986285057e+06 0.000000000000000000e+00
9.000000000000000000e+00 2.258192916808195412e+07 3.230202043150397763e+07 1.324478057290774770e+07 4.108546189505638555e+06 0.000000000000000000e+00
1.000000000000000000e+01 2.730141629681457207e+07 3.430570652499967813e+07 1.494818276733634435e+07 3.614299846004972700e+06 0.000000000000000000e+00
1.100000000000000000e+01 3.012325527597282454e+07 3.430570832561590523e+07 2.154823256600153446e+07 2.504349586385230999e+06 0.000000000000000000e+00
1.200000000000000000e+01 3.114765066636879370e+07 3.430571004237875342e+07 2.522479788432583585e+07 1.319313480100749759e+06 0.000000000000000000e+00
1.300000000000000000e+01 3.105729690269732103e+07 3.430571055977356434e+07 2.760520315290728584e+07 1.180698129706685431e+06 0.000000000000000000e+00
1.400000000000000000e+01 3.120827612549899518e+07 3.430570873031578213e+07 2.825647890150797740e+07 1.115538194519975921e+06 0.000000000000000000e+00
1.500000000000000000e+01 3.115830934104570746e+07 3.430571026458916068e+07 2.827163933571751043e+07 1.129207963566477643e+06 0.000000000000000000e+00
1.600000000000000000e+01 3.116706659716877341e+07 3.430570869695433229e+07 2.852834489824228361e+07 1.088230446714613587e+06 0.000000000000000000e+00
1.700000000000000000e+01 3.117320424960765243e+07 3.430570983964364231e+07 2.801781593641910329e+07 1.143788557055884274e+06 0.000000000000000000e+00
1.800000000000000000e+01 3.116894434660355374e+07 3.430570950113271177e+07 2.818555567056336254e+07 1.159466249171646312e+06 0.000000000000000000e+00
1.900000000000000000e+01 3.121773612997594476e+07 3.430570912153016031e+07 2.819077448612846807e+07 1.189763542967590271e+06 0.000000000000000000e+00
2.000000000000000000e+01 3.120077204986427352e+07 3.430570992710633576e+07 2.853091956827263162e+07 1.109361244496711297e+06 0.000000000000000000e+00
2.100000000000000000e+01 3.125255430033778027e+07 3.430570922448642552e+07 2.814391022076634318e+07 1.182227534213975770e+06 0.000000000000000000e+00
2.200000000000000000e+01 3.124934191002681479e+07 3.430570907903244346e+07 2.759391879310033098e+07 1.246528860482569784e+06 0.000000000000000000e+00
2.300000000000000000e+01 3.120027867792684957e+07 3.430570968701928854e+07 2.786055602351934835e+07 1.126757504400442587e+06 0.000000000000000000e+00
2.400000000000000000e+01 3.122051836140432954e+07 3.430570927650205791e+07 2.764430310360554606e+07 1.199060166648201179e+06 0.000000000000000000e+00
2.500000000000000000e+01 3.121703511505912244e+07 3.430570974402886629e+07 2.824069605592363700e+07 1.163926471903470578e+06 0.000000000000000000e+00
