3.000000000000000000e+00 1.951193689377123341e+00 2.480237048809752043e+00 1.755121769851343494e+00 1.538846279067469514e-01 0.000000000000000000e+00
4.000000000000000000e+00 2.478488687019125170e+00 3.328634723318747213e+00 1.778439444382896806e+00 3.236752698305971343e-01 0.000000000000000000e+00
5.000000000000000000e+00 3.084531397205844794e+00 3.890601953706987803e+00 2.211240136034863912e+00 2.940285925448274940e-01 0.000000000000000000e+00
6.000000000000000000e+00 3.739221320785914404e+00 4.727061184983021747e+00 2.916864717644819915e+00 3.658566204918011766e-01 0.000000000000000000e+00
7.000000000000000000e+00 4.420695182472347717e+00 5.451832473721861305e+00 3.376334280441640079e+00 4.031562587217496496e-01 0.000000000000000000e+00
8.000000000000000000e+00 5.001137233036977214e+00 6.326610146812510216e+00 3.626294597074691151e+00 5.175620166903058816e-01 0.000000000000000000e+00
9.000000000000000000e+00 5.535709723596032639e+00 6.813997967265929212e+00 4.146333776749104416e+00 5.208624612212473526e-01 0.000000000000000000e+00
1.000000000000000000e+01 6.102878014884883129e+00 7.690003594113649754e+00 4.395962827267934969e+00 5.565718773658279162e-01 0.000000000000000000e+00
1.100000000000000000e+01 6.555702538833664050e+00 7.870646136659300574e+00 5.219626818999917539e+00 5.456539557042852095e-01 0.000000000000000000e+00
1.200000000000000000e+01 6.969949099666440162e+00 8.139014698416151106e+00 5.343604547416388684e+00 3.904135754666454017e-01 0.000000000000000000e+00
1.300000000000000000e+01 7.029029082116962535e+00 8.047021119458591443e+00 5.878606599562235857e+00 3.431489710647168678e-01 0.000000000000000000e+00
1.400000000000000000e+01 7.056668565339042409e+00 7.837521075856376918e+00 6.135280070136937880e+00 2.670926690453329089e-01 0.000000000000000000e+00
1.500000000000000000e+01 7.070407959553212329e+00 7.839482219697008425e+00 6.053071351211478657e+00 2.668353655442089467e-01 0.000000000000000000e+00
1.600000000000000000e+01 7.066907500416417243e+00 7.764249409977778349e+00 5.782580852193170529e+00 2.628039974502650034e-01 0.000000000000000000e+00
1.700000000000000000e+01 7.072317187537955796e+00 7.893799714921049926e+00 6.166736808078798759e+00 2.647043859052758408e-01 0.000000000000000000e+00
1.800000000000000000e+01 7.074315509532798529e+00 7.860402625551721201e+00 6.146880682271185670e+00 2.685685641774524512e-01 0.000000000000000000e+00
1.900000000000000000e+01 7.062567189512145127e+00 7.866291674970340431e+00 6.020540394190694755e+00 2.773893179307708734e-01 0.000000000000000000e+00
2.000000000000000000e+01 7.064787630370251925e+00 7.790967507635842892e+00 5.999682825786909035e+00 2.602993503326617719e-01 0.000000000000000000e+00
2.100000000000000000e+01 7.055407069849443324e+00 7.900654997242853028e+00 6.136426899981489491e+00 2.744421776297730209e-01 0.000000000000000000e+00
2.200000000000000000e+01 7.056840643939267466e+00 8.089699423264237410e+00 5.919692998389906258e+00 2.928481493258086599e-01 0.000000000000000000e+00
2.300000000000000000e+01 7.065100758340847165e+00 7.996239991707029482e+00 5.927052209564601881e+00 2.662215543209181523e-01 0.000000000000000000e+00
2.400000000000000000e+01 7.063583326044116539e+00 8.067299447922250621e+00 6.137065994714343553e+00 2.839868540116977091e-01 0.000000000000000000e+00
2.500000000000000000e+01 7.063287592958467975e+00 7.895163857111318073e+00 6.089478073787540247e+00 2.749969010319201490e-01 0.000000000000000000e+00
