3.000000000000000000e+00 5.353334935110061199e-01 5.730231895062125602e-01 3.081618170348150443e-01 5.763190217666436244e-02 0.000000000000000000e+00
4.000000000000000000e+00 3.102302395862051587e-01 5.730015385736501043e-01 -1.055372231649268910e-01 1.480360766530471051e-01 0.000000000000000000e+00
5.000000000000000000e+00 4.947078109953821808e-03 4.096126877265517385e-01 -3.966966848154950265e-01 1.590144104455813168e-01 0.000000000000000000e+00
6.000000000000000000e+00 -3.601325456984271756e-01 9.433905454138342972e-02 -8.292036740152423091e-01 1.869337452333544036e-01 0.000000000000000000e+00
7.000000000000000000e+00 -7.141325675267443662e-01 -2.140232016198318210e-01 -1.227440376704947766e+00 1.941465556814915283e-01 0.000000000000000000e+00
8.000000000000000000e+00 -8.548732253399539127e-01 5.997495598406729078e-01 -1.260526011360864285e+00 2.898845071655729577e-01 0.000000000000000000e+00
9.000000000000000000e+00 -5.869509658959446430e-01 1.953227185102619945e+00 -1.260430109541917476e+00 7.082144544106824258e-01 0.000000000000000000e+00
1.000000000000000000e+01 6.534726974323804560e-01 7.106233470112342410e+00 -1.260116991842316070e+00 1.439798795701811018e+00 0.000000000000000000e+00
1.100000000000000000e+01 2.165635704169522224e+00 1.003274889011961157e+01 -1.204571596652238341e+00 2.015059525342615121e+00 0.000000000000000000e+00
1.200000000000000000e+01 4.517168359823627632e+00 1.009112926097508200e+01 -6.828996516559898700e-01 2.214236379404290300e+00 0.000000000000000000e+00
1.300000000000000000e+01 6.434596844782118019e+00 1.102881907026007013e+01 6.333480788088955427e-01 2.576582941317679509e+00 0.000000000000000000e+00
1.400000000000000000e+01 8.736628230094995118e+00 1.260917853101260810e+01 1.828800522426377473e+00 1.921155533088750422e+00 0.000000000000000000e+00
1.500000000000000000e+01 1.013485409442556318e+01 1.436446995534338100e+01 2.127904080129782383e+00 1.706648079047108801e+00 0.000000000000000000e+00
1.600000000000000000e+01 1.148202955893352062e+01 1.571966226260678923e+01 1.771016422674888569e+00 1.925438120438436762e+00 0.000000000000000000e+00
1.700000000000000000e+01 1.289715113732890650e+01 1.634360222970744658e+01 7.041409202951728119e+00 1.473644564897042875e+00 0.000000000000000000e+00
1.800000000000000000e+01 1.419881410095012164e+01 1.761244899791137186e+01 7.430074346288396470e+00 1.436752809437069622e+00 0.000000000000000000e+00
1.900000000000000000e+01 1.539811812890523157e+01 1.986442468438036713e+01 9.602819941231576450e+00 1.499670400198094500e+00 0.000000000000000000e+00
2.000000000000000000e+01 1.648201913268479757e+01 2.047484100308800947e+01 1.222655135612587785e+01 1.308353779857490240e+00 0.000000000000000000e+00
2.100000000000000000e+01 1.743550384393376618e+01 2.179018456367796119e+01 1.134567972508302525e+01 1.673095734757482411e+00 0.000000000000000000e+00
2.200000000000000000e+01 1.855290454459207439e+01 2.386553076450901401e+01 1.044704064154610634e+01 1.748239233237196544e+00 0.000000000000000000e+00
2.300000000000000000e+01 1.953674307626845774e+01 2.552865179364026815e+01 1.301035676331792246e+01 1.585736516009035313e+00 0.000000000000000000e+00
2.400000000000000000e+01 2.037877861514650846e+01 2.465185310392781304e+01 1.509631288619808132e+01 1.728115474741551472e+00 0.000000000000000000e+00
2.500000000000000000e+01 2.145624214305580324e+01 2.674854315619922573e+01 1.646761430152171002e+01 1.782449844815195084e+00 0.000000000000000000e+00
