3.000000000000000000e+00 6.342299546438701218e+05 8.899197567963149631e+05 4.579673187964991666e+05 6.760613934162807709e+04 0.000000000000000000e+00
4.000000000000000000e+00 8.521488864421905018e+05 1.344830674610870657e+06 5.531168462813530350e+05 1.391818129728801432e+05 0.000000000000000000e+00
5.000000000000000000e+00 1.131797844896087656e+06 1.679293937999336282e+06 6.426668083176052896e+05 1.641021857280189579e+05 0.000000000000000000e+00
6.000000000000000000e+00 1.507299668205402792e+06 2.255840918315684423e+06 9.411077472476620460e+05 2.267013280379837379e+05 0.000000000000000000e+00
7.000000000000000000e+00 1.961275659325216664e+06 2.862467071191913448e+06 1.215649009266457986e+06 2.884303127670338727e+05 0.000000000000000000e+00
8.000000000000000000e+00 2.380399721328687854e+06 3.382275186455612071e+06 1.301709394450187683e+06 3.728953398333963123e+05 0.000000000000000000e+00
9.000000000000000000e+00 2.749167967457616702e+06 3.560905070493686944e+06 1.661325990779871121e+06 3.307045417339868145e+05 0.000000000000000000e+00
1.000000000000000000e+01 3.000110084321652073e+06 3.736340989488437306e+06 1.912775969407063676e+06 2.486621235688508896e+05 0.000000000000000000e+00
1.100000000000000000e+01 3.071596007332002744e+06 3.856318223182588350e+06 1.734727223040382145e+06 2.757168068512172322e+05 0.000000000000000000e+00
1.200000000000000000e+01 2.911269015977439005e+06 4.012809645406837109e+06 1.524219031113598729e+06 3.553016481436421745e+05 0.000000000000000000e+00
1.300000000000000000e+01 2.664464053516307380e+06 3.930010410540088546e+06 1.658768809219743591e+06 3.871028955131489784e+05 0.000000000000000000e+00
1.400000000000000000e+01 2.389388684452817310e+06 3.679764823521182407e+06 1.513220174007521244e+06 3.078941539636942325e+05 0.000000000000000000e+00
1.500000000000000000e+01 2.231509790749595035e+06 3.497480332588584628e+06 1.408009744958454976e+06 2.731549080169172958e+05 0.000000000000000000e+00
1.600000000000000000e+01 2.101795332064275164e+06 3.777449674838647712e+06 1.287276042133599985e+06 2.688232482317000977e+05 0.000000000000000000e+00
1.700000000000000000e+01 1.971694663342662854e+06 3.154410983397586737e+06 1.138778704378580675e+06 2.325486887859799608e+05 0.000000000000000000e+00
1.800000000000000000e+01 1.871007174925149418e+06 3.235097874054342974e+06 1.060130899494280806e+06 2.263123264768940862e+05 0.000000000000000000e+00
1.900000000000000000e+01 1.788094849889962934e+06 3.049912412553547882e+06 9.080597487573558465e+05 2.255514442047661869e+05 0.000000000000000000e+00
2.000000000000000000e+01 1.715685505662448471e+06 2.626091220591661986e+06 8.325842532474373002e+05 2.129255320068656292e+05 0.000000000000000000e+00
2.100000000000000000e+01 1.665875959808507934e+06 2.745364304024146870e+06 7.867351732621970586e+05 2.304985830941913882e+05 0.000000000000000000e+00
2.200000000000000000e+01 1.607550164734058082e+06 2.947039493503035046e+06 6.537836862085299799e+05 2.391838961600602197e+05 0.000000000000000000e+00
2.300000000000000000e+01 1.558336058680214686e+06 2.816655214113129769e+06 6.190008737235360313e+05 2.416379208143199503e+05 0.000000000000000000e+00
2.400000000000000000e+01 1.522110066720987437e+06 2.632519621508181561e+06 5.311129262830953812e+05 2.615418190186814463e+05 0.000000000000000000e+00
2.500000000000000000e+01 1.477663268444121582e+06 2.585141553418950643e+06 3.572291160190082737e+05 2.594144441552033240e+05 0.000000000000000000e+00
