1
14
1 120 21.1
  -180.0  0.0  0.05 0.0
  -177.71428571428572  0.03526196749837121  0.05 0.09142857142857111
  -175.42857142857142  0.07052393499674281  0.05 0.18285714285714336
  -173.14285714285714  0.10578590249511402  0.05 0.27428571428571447
  -170.8571428571429  0.14104786999348562  0.05 0.36571428571428555
  -168.57142857142858  0.17630983749185686  0.05 0.37997118721683465
  -166.2857142857143  0.21157180499022804  0.05 0.3479250867637699
  -164.0  0.24683377248859964  0.05 0.31587898631070477
  -161.71428571428572  0.28209573998697085  0.055372685234815006 0.28383288585764
  -159.42857142857142  0.3173577074853424  0.08282177551092045 0.2634725566025049
  -157.14285714285717  0.3526196749837137  0.12556157888334596 0.2781695409411592
  -154.85714285714286  0.3878816424820853  0.17179362085497646 0.2928665252798138
  -152.57142857142858  0.42314360998045647  0.22123221470378446 0.3075635096184683
  -150.28571428571428  0.45840557747882804  0.2735720235374573 0.3222604939571229
  -148.0  0.4936675449771993  0.3284899883354445 0.3336562939995161
  -143.8571428571429  0.5178686154966322  0.4334938802781715 0.3534564106425004
  -139.71428571428572  0.532363896813595  0.5437233185486685 0.373052459615259
  -135.57142857142856  0.5365979734452553  0.6569536286745052 0.3898935950399711
  -131.42857142857144  0.5303056890138329  0.7709043107745845 0.40673473046468306
  -127.28571428571429  0.5134897592756826  0.8832862128142485 0.4216918674483678
  -123.14285714285715  0.48640473252458066  0.9918488511104969 0.43565742630519605
  -119.0  0.4495420491556365  1.0944268926517475 0.44832677032674895
  -114.85714285714288  0.40361374048250886  1.188984831456499 0.45692229629457926
  -110.71428571428572  0.3495336453660192  1.2736589290454254 0.46551782226240956
  -106.5714285714286  0.2883957263335649  1.3467955463506422 0.46810566136617227
  -102.42857142857143  0.22144946960466028  1.4069850698385045 0.46944189903992084
  -98.28571428571428  0.15007260307576803  1.453090726702315 0.46757599333314376
  -94.14285714285715  0.07574153128707875  1.4842716907660747 0.46117371783728867
  -90.0  6.429395695523604e-17  1.5 0.4547714423414335
  -85.85714285714286  -0.07574153128707853  1.4842716907660747 0.43664803564473315
  -81.71428571428572  -0.15007260307576803  1.453090726702315 0.41852462894803283
  -77.57142857142857  -0.22144946960466005  1.4069850698385047 0.39738583330587673
  -73.42857142857143  -0.2883957263335647  1.3467955463506425 0.37411852781986965
  -69.28571428571428  -0.3495336453660192  1.2736589290454254 0.35030692042089484
  -65.14285714285714  -0.4036137404825087  1.1889848314564995 0.323882663839675
  -61.0  -0.4495420491556365  1.0944268926517475 0.29745840725845524
  -56.857142857142854  -0.4864047325245806  0.9918488511104974 0.27052917228199835
  -52.714285714285715  -0.5134897592756826  0.8832862128142485 0.24343926236160246
  -48.57142857142857  -0.5303056890138329  0.7709043107745851 0.21680377891315145
  -44.42857142857142  -0.5365979734452553  0.6569536286745049 0.19103170576139586
  -40.285714285714285  -0.5323638968135951  0.5437233185486688 0.1652596326096403
  -36.14285714285714  -0.5178686154966322  0.4334938802781715 0.10939871564176974
  -32.0  -0.41387696393302636  0.30747596984464914 0.05130899542826118
  -28.0  -0.6135768681714694  0.28347078599319286 0.057221119633685945
  -24.000000000000004  -1.056385643666067  0.13541591764589395 0.0085197175797456
  -20.0  -1.1356818178427857  0.0795466684089347 -0.012937960499961359
  -18.0  -1.2084559521408718  0.06423471989291293 -0.009446322597726292
  -16.0  -1.182916302032777  0.0479675454216388 -0.012604748848745883
  -14.0  -1.1600610792518475  0.034030164274145354 -0.013860412150686069
  -12.000000000000002  -1.0972693089493828  0.021397807055534356 -0.022647986882807388
  -10.0  -0.8873189203821055  0.013996479702583827 -0.04269609827546314
  -8.0  -0.6354770172295855  0.010784076526700024 -0.05692443545414157
  -6.000000000000001  -0.38250734455834046  0.008886906577682426 -0.0669368940100866
  -4.0  -0.12673193730198665  0.006948378096027567 -0.07677418213834736
  -2.0  0.12280257244085752  0.006621406706511545 -0.08266576840614678
  -1.0  0.24669730455180028  0.006617486101649926 -0.08521492581713569
  0.0  0.37005382565470796  0.00667962230580832 -0.08760405767098284
  1.0  0.4929152674007631  0.0067879327994986765 -0.08990510412925179
  2.0  0.6149220147298263  0.006985612756422858 -0.09209676746860584
