1
#1
$1 31
  0.000000000000000e+00  1.639709444121552e+04  0.000000000000000e+00  0.000000000000000e+00  3.511947953919650e+00  3.511947953919650e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.576281907653460e+01  2.576281907653460e+01  5.152563815306920e+01  5.100405019234868e-01  5.100405019234868e-01  2.088801839645289e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.187889830000000e+00  1.610115052008415e+04  0.000000000000000e+00  0.000000000000000e+00  3.512375049846051e+00  3.512375049846051e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.530399075324869e+01  2.530399075324869e+01  5.060798150649737e+01  5.098580783590950e-01  5.098580783590950e-01  2.051101977080783e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  8.229203970000000e+00  1.556424863543715e+04  0.000000000000000e+00  0.000000000000000e+00  3.513149755340586e+00  3.513149755340586e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.447100630879672e+01  2.447100630879672e+01  4.894201261759343e+01  5.095272399942959e-01  5.095272399942959e-01  1.982706832539765e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.327051811000000e+01  1.496981103864621e+04  0.000000000000000e+00  0.000000000000000e+00  3.482735728894263e+00  3.482735728894263e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.313064291950137e+01  2.313064291950137e+01  4.626128583900275e+01  5.093253602505270e-01  5.093253602505270e-01  1.906982297916715e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  1.831183226000000e+01  1.478542332387674e+04  0.000000000000000e+00  0.000000000000000e+00  3.442723117547037e+00  3.442723117547037e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.232380900779263e+01  2.232380900779263e+01  4.464761801558525e+01  5.094252133601812e-01  5.094252133601812e-01  1.883493417054361e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.335314640000000e+01  1.428466687880552e+04  0.000000000000000e+00  0.000000000000000e+00  3.402318079325315e+00  3.402318079325315e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.106445786191909e+01  2.106445786191909e+01  4.212891572383818e+01  5.093241869186759e-01  5.093241869186759e-01  1.819702787108984e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  2.839446055000000e+01  1.408994579141976e+04  0.000000000000000e+00  0.000000000000000e+00  3.360558162997215e+00  3.360558162997215e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  2.027040837514751e+01  2.027040837514751e+01  4.054081675029502e+01  5.094264410240632e-01  5.094264410240632e-01  1.794897553047103e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.343577469000000e+01  1.358616106679567e+04  0.000000000000000e+00  0.000000000000000e+00  3.318320856911846e+00  3.318320856911846e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.905740904573439e+01  1.905740904573439e+01  3.811481809146878e+01  5.093229006334227e-01  5.093229006334227e-01  1.730721155005818e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  3.847708883000000e+01  1.338058077463782e+04  0.000000000000000e+00  0.000000000000000e+00  3.274635409001710e+00  3.274635409001710e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.827810696460886e+01  1.827810696460886e+01  3.655621392921773e+01  5.094277907308069e-01  5.094277907308069e-01  1.704532582756410e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
  4.351840298000000e+01  1.287354111517594e+04  0.000000000000000e+00  0.000000000000000e+00  3.230369907913798e+00  3.230369907913798e+00  0.000000000000000e+00  0.000000000000000e+00  2.000000000000000e+11  7.930000000000000e+10  1.711326516456451e+01  1.711326516456451e+01  3.422653032912903e+01  5.093214821104786e-01  5.093214821104786e-01  1.639941543334515e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00
